Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE43136	"Global gene expression analysis of peripheral blood cells, pluripotent cell lines, and iPS-derived T cells"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43136/suppl"	23290140		"Toshinobu Nishimura"	"Dec 25, 2012"
GSE37317	"Gene expression profiling of 19 bladder cancers from the University of Virginia"	"Expression profiling by array"	"Homo sapiens"	19		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37317/suppl"	22586063		"Steven C Smith"	"Dec 24, 2012"
GSE43095	"Investigation of the methylation changes occurring during breast cancer pathology"	"Methylation profiling by genome tiling array"	"Homo sapiens"	25		"GFF;PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43095/suppl"	24490656		"Tomasz K Wojdacz"	"Dec 22, 2012"
GSE21219	"Dystrophic single myofibers vs control single myofibers"	"Non-coding RNA profiling by array"	"Homo sapiens;Mus musculus;Rattus norvegicus;synthetic construct"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21219/suppl"	22912879		"Yvan Torrente"	"Dec 21, 2012"
GSE27467	"Transcript and protein profiling identify signaling, growth arrest, apoptosis and NFκB-survival signatures following GnRH receptor activation."	"Expression profiling by array"	"Homo sapiens"	55		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE27nnn/GSE27467/suppl"	23202794		"Andrew H Sims"	"Dec 21, 2012"
GSE30174	"Molecular-genetic correlates of fatigue in cancer patients receiving localized external beam radiation therapy"	"Expression profiling by array"	"Homo sapiens"	80	GDS4395	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE30nnn/GSE30174/suppl"	23022913		"Jennifer Barb"	"Dec 21, 2012"
GSE31831	"CXCR4 activation maintains a stem cell population in tamoxifen-resistant breast cancer cells through AHR signaling"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE31nnn/GSE31831/suppl"	22644306		"John R Walker"	"Dec 21, 2012"
GSE32526	"Expression data from breast cancer tumor-initiating cells"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE32nnn/GSE32526/suppl"	23042145		"Helmut Burtscher"	"Dec 21, 2012"
GSE34260	"Candida albicans induces monocyte training via epigenetic programming through a dectin 1-dependent pathway"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	15		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34260/suppl"	22901542	SRP009657	"H.G. Stunnenberg"	"Dec 21, 2012"
GSE34470	"TAF15 protein regulates CDKN1A through miRNAs"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34470/suppl"	23128393		"Doulaye Dembele"	"Dec 21, 2012"
GSE34607	"Airborne particulate matter affects gene expression in BEAS-2B bronchial epithelial cells."	"Expression profiling by array"	"Homo sapiens"	27		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34607/suppl"			"Roland Lang"	"Dec 21, 2012"
GSE36100	"DKK2 Mediates Osteolysis, Invasiveness, and Metastatic Spread in Ewing Sarcoma"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36100/suppl"	23204234		"Olivia Prazeres da Costa"	"Dec 21, 2012"
GSE37796	"Expression data of treated LNCaP-abl cells"	"Expression profiling by array"	"Homo sapiens"	4		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37796/suppl"	22871957		"Jeffrey Zhao"	"Dec 21, 2012"
GSE38071	"Genomic (in)stability of the breast tumor microenvironment"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	113		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38071/suppl"	23038813		"Rachel Ellsworth"	"Dec 21, 2012"
GSE38959	"Gene expression profiling of triple negative breast cancer, normal ductal cells, and normal tissues"	"Expression profiling by array"	"Homo sapiens"	47		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38959/suppl"	23254957		"Masato Komatsu"	"Dec 21, 2012"
GSE39757	"Transcriptomic analysis of XIST+ and XIST- hES cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39757/suppl"	23334669	SRP014626	"Céline Vallot"	"Dec 21, 2012"
GSE39902	"Role of TAZ as mediator of Wnt signaling (MII)"	"Expression profiling by array"	"Homo sapiens"	20		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39902/suppl"	23245942		"Silvio Bicciato"	"Dec 21, 2012"
GSE39904	"Role of TAZ as mediator of Wnt signaling (SW480)"	"Expression profiling by array"	"Homo sapiens"	16		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39904/suppl"	23245942		"Silvio Bicciato"	"Dec 21, 2012"
GSE39907	"Role of TAZ as mediator of Wnt signaling"	"Expression profiling by array"	"Homo sapiens"	36		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39907/suppl"	23245942		"Silvio Bicciato"	"Dec 21, 2012"
GSE40988	"Gene expression profile of Hodgkin’s lymphoma cells after knock-down of PRAME"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40988/suppl"	23409080		"Martin Sebastian Staege"	"Dec 21, 2012"
GSE43049	"Caco-2 cells: cultured in conventional vs apical anaerobic conditions"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43049/suppl"	25224879		"Alan Francis McCulloch"	"Dec 21, 2012"
GSE43076	"Human lymphoblastoid cell lines: controls vs. patients with autism"	"Expression profiling by array"	"Homo sapiens"	34		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43076/suppl"			"Chin-Fu Chen"	"Dec 21, 2012"
GSE22495	"Gene expression profiling of breast carcinomas using leftovers from diagnostic Fine Needle Aspiration Cytology"	"Expression profiling by array"	"Homo sapiens"	11		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22495/suppl"			"Enzo Medico"	"Dec 20, 2012"
GSE33620	"The downstream gene expression of AnxA4 in AGS cells"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33620/suppl"	22970268		"Hsueh-Fen Juan"	"Dec 20, 2012"
GSE35619	"Evolution of human-specific microRNA miR-941 [cerebellum gene expression]"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta;Pan troglodytes"	11		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35619/suppl"	23093182		"Song Guo"	"Dec 20, 2012"
GSE35620	"Evolution of human-specific microRNA miR-941 [miRNA transfection]"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35620/suppl"	23093182		"Song Guo"	"Dec 20, 2012"
GSE35621	"Evolution of human-specific microRNA miR-941"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta;Pan troglodytes"	25		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35621/suppl"	23093182		"Song Guo"	"Dec 20, 2012"
GSE35783	"CGH-arrays ovarian serous carcinomas."	"Genome variation profiling by array"	"Homo sapiens"	74				23372714		"Aslaug Helland"	"Dec 20, 2012"
GSE36094	"Comparison of the gene expression profiles of a recombinant protein producing Hek 293 cell line and its non-producing parental cell line."	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36094/suppl"	22937046		"Stefanie Dietmair"	"Dec 20, 2012"
GSE36729	"Identification of re-capping substrates for the cytoplasmic capping enzyme complex"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36729/suppl"	22921400		"Brian Alexander Kennedy"	"Dec 20, 2012"
GSE37366	"A Pro-survival OncomiR for Glioma Stem Cells is Associated with Tumor Recurrence"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37366/suppl"	22921398		"Prabha Sampath"	"Dec 20, 2012"
GSE38206	"Transcription profiling of major depression peripheral blood mononuclear cells (PBMCs) at clinical remission compared to severe acute state"	"Expression profiling by array"	"Homo sapiens"	36		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38206/suppl"	23149449		"El Chérif Ibrahim"	"Dec 20, 2012"
GSE39227	"Evolution of human-specific microRNA miR-941 [Ago2_IP]"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39227/suppl"	23093182		"Song Guo"	"Dec 20, 2012"
GSE39486	"MicroRNA-138: A Pro-survival OncomiR for Glioma Stem Cells is Associated with Tumor Recurrence [miRNA]"	"Non-coding RNA profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39486/suppl"	22921398		"Prabha Sampath"	"Dec 20, 2012"
GSE39487	"MicroRNA-138: A Pro-survival OncomiR for Glioma Stem Cells is Associated with Tumor Recurrence [mRNA]"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39487/suppl"	22921398		"Prabha Sampath"	"Dec 20, 2012"
GSE40191	"Small molecule activation of PKM in cancer cells induces serine auxotrophy"	"Expression profiling by array"	"Homo sapiens"	50		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40191/suppl"	22999886		"Charles Kung"	"Dec 20, 2012"
GSE40953	"Integrated detection of both 5-mC and 5-hmC by high-throughput tag sequencing technology highlights methylation reprogramming of bivalent genes during cellular differentiation [DGE]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40953/suppl"	23502161	SRP015853	"Desheng Gong"	"Dec 20, 2012"
GSE41069	"Integrated detection of both 5-mC and 5-hmC by high-throughput tag sequencing technology highlights methylation reprogramming of bivalent genes during cellular differentiation [HMST-Seq]"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41069/suppl"	23502161	SRP015854	"Desheng Gong"	"Dec 20, 2012"
GSE41070	"Integrated detection of both 5-mC and 5-hmC by high-throughput tag sequencing technology highlights methylation reprogramming of bivalent genes during cellular differentiation [MeDIP_hMeDIP]"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	2		"WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41070/suppl"	23502161	SRP015855	"Desheng Gong"	"Dec 20, 2012"
GSE41071	"Integrated detection of both 5-mC and 5-hmC by high-throughput tag sequencing technology highlights methylation reprogramming of bivalent genes during cellular differentiation"	"Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing"	"Homo sapiens"	16		"WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41071/suppl"	23502161		"Desheng Gong"	"Dec 20, 2012"
GSE41957	"Use of the B cell transcription program results in hypomethylation and overexpression of key genes in EBV-mediated conversion of resting to proliferative B cells"	"Methylation profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41957/suppl"	23320978		"Fatima Al-Shahrour"	"Dec 20, 2012"
GSE42475	"Defining a molecular roadmap of cellular reprogramming into iPS cells [miRNA profiling]"	"Non-coding RNA profiling by array"	"Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Rattus norvegicus"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42475/suppl"	23260147		"Ben S. Wittner"	"Dec 20, 2012"
GSE42478	"Defining a molecular roadmap of cellular reprogramming into iPS cells"	"Expression profiling by array;Non-coding RNA profiling by array;Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by genome tiling array"	"Homo sapiens;Human alphaherpesvirus 1;Human alphaherpesvirus 2;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Merkel cell polyomavirus;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Rattus norvegicus"	61		"BIGWIG;CEL;PAIR;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42478/suppl"	23260147		"Ben S. Wittner"	"Dec 20, 2012"
GSE43017	"Expression profiles of leukemia cells of acute-type adult T-cell leukemia (ATL) patients"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43017/suppl"	24569712		"kentarou nagai"	"Dec 20, 2012"
GSE43027	"An integrative genomic and transcriptomic analysis reveals potential targets associated with cell proliferation in Uterine Leiomyomas"	"Genome variation profiling by array"	"Homo sapiens"	51		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43027/suppl"	23483937		"Priscila Daniele Ramos Cirilo"	"Dec 20, 2012"
GSE43045	"Clear cell sarcoma human HEEBO microarray data"	"Expression profiling by array"	"Homo sapiens"	23		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43045/suppl"	11965276		"Hao Hu"	"Dec 20, 2012"
GSE15266	"Effects of far-infrared rays on prostate cancer cells and normal prostate epithelial cells"	"Expression profiling by array"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15266/suppl"			"Hiroki Shima"	"Dec 19, 2012"
GSE16254	"Integrated bioinformatic and wet-lab approach to identify potential oncogenic networks in neuroblastoma and other tumors"	"Expression profiling by array"	"Homo sapiens"	163		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16254/suppl"	23649002;23908688;19525400;25315710		"Rogier Versteeg"	"Dec 19, 2012"
GSE18676	"Whole genome expression in human tissues"	"Expression profiling by genome tiling array;Non-coding RNA profiling by genome tiling array;Expression profiling by array"	"Homo sapiens"	360		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18676/suppl"			"Fuyuki Miya"	"Dec 19, 2012"
GSE32149	"DNA methylation in Crohns' disease and ulcerative colitis"	"Methylation profiling by genome tiling array"	"Homo sapiens"	73						"R. Alan Harris"	"Dec 19, 2012"
GSE33356	"Genome-wide screening of genomic alterations and transcriptional modulation in non-smoking female lung cancer in Taiwan"	"Genome variation profiling by SNP array;Expression profiling by array;SNP genotyping by SNP array"	"Homo sapiens"	242		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE33nnn/GSE33356/suppl"	21935476		"Tzu-Pin Lu"	"Dec 19, 2012"
GSE35401	"Dysregulation of cholesterol homeostasis in human prostate cancer through loss of ABCA1"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35401/suppl"	23233737		"Angela Ting"	"Dec 19, 2012"
GSE37425	"miRNAs expression in synovial tissues of rheumatoid arthritis (RA) individuals"	"Expression profiling by RT-PCR"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37425/suppl"	22660635		"Nan Shen"	"Dec 19, 2012"
GSE37426	"miRNAs expression in kidney tissues of systemic lupus erythematosus (SLE) individuals"	"Expression profiling by RT-PCR"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37426/suppl"	22660635		"Nan Shen"	"Dec 19, 2012"
GSE37427	"Expression data from fibroblast-like synoviocytes (FLS) transfected with mimic-miR-23b or mimic-NC"	"Expression profiling by array"	"Homo sapiens"	2		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37427/suppl"	22660635		"Nan Shen"	"Dec 19, 2012"
GSE42352	"Genome-wide gene expression profiling of mesenchymal stem cells, osteosarcoma cells, and osteosarcoma cell lines."	"Expression profiling by array"	"Homo sapiens"	118		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42352/suppl"	23688189		"Marieke Lydia Kuijjer"	"Dec 19, 2012"
GSE42854	"CCND2 rearrangements are the most frequent genetic events in Cyclin D1-negative mantle cell lymphoma"	"Genome variation profiling by genome tiling array;Genome variation profiling by SNP array"	"Homo sapiens"	37		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42854/suppl"	23255553		"Sílvia Beà"	"Dec 19, 2012"
GSE42917	"CCND2 rearrangements are the most frequent genetic events in Cyclin D1-negative mantle cell lymphoma [Agilent]"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42917/suppl"	23255553		"Sílvia Beà"	"Dec 19, 2012"
GSE42935	"CCND2 rearrangements are the most frequent genetic events in Cyclin D1-negative mantle cell lymphoma [Affymetrix]"	"Genome variation profiling by SNP array"	"Homo sapiens"	10		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42935/suppl"	23255553		"Sílvia Beà"	"Dec 19, 2012"
GSE42975	"Novel dedifferentiated liposarcoma xenograft models reveal PTEN down regulation as a malignant signature and response to PI3K pathway inhibition"	"Expression profiling by array"	"Homo sapiens"	30		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42975/suppl"	23416162		"Linh My Tran"	"Dec 19, 2012"
GSE42979	"PIAS3 induction of apoptosis in non-small cell lung cancer cells is p53-independent and has STAT3-independent mediator."	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42979/suppl"	23959540		"yu liu"	"Dec 19, 2012"
GSE42981	"RIP:  miR-202 mimic-transfected HeLa cells vs. negative control"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42981/suppl"	23334589		"Alan Fu"	"Dec 19, 2012"
GSE42984	"Variant acute promyelocytic leukemia (APL) bone marrow aCGH"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	1		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42984/suppl"	23287866		"Eul-Ju Seo"	"Dec 19, 2012"
GSE42989	"A tRNA-derived microRNA modulates the DNA damage response and is downregulated in B cell lymphoma"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42989/suppl"	23297232		"Roy Louis Maute"	"Dec 19, 2012"
GSE18670	"Pancreatic cancer circulating tumor cells express a cell motility gene signature that predicts survival after surgery"	"Expression profiling by array"	"Homo sapiens"	24	GDS4329	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE18nnn/GSE18670/suppl"	23157946		"Wouter Van Delm"	"Dec 18, 2012"
GSE29833	"Expression analysis of HFF cells in G0 phase using TAS"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29833/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE29834	"Expression analysis of HFF cells in G1 phase using TAS"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE29nnn/GSE29834/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE36154	"Expression analysis of HFF cells in G0 phase [MAT]"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36154/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE36155	"Expression analysis of HFF cells in G1 phase [MAT]"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36155/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE36156	"Differential expression analysis of HFF cells in G0 phase compared to cells in G1 [MAT]"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36156/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE36160	"Differential expression analysis of HFF cells in G0 phase compared to cells in G1 [TAS]"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36160/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE36162	"Expression analysis of HFF cells in G0 phase [TileShuffle]"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36162/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE36163	"Expression analysis of HFF cells in G1 phase [TileShuffle]"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36163/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE36164	"Differential expression analysis of HFF cells in G0 phase compared to cells in G1 [TileShuffle]"	"Expression profiling by genome tiling array"	"Homo sapiens"	14		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36164/suppl"			"Kristin Reiche"	"Dec 18, 2012"
GSE40442	"Gene expression profiling in primary AML cells treated with decitabine and cytarabine"	"Expression profiling by array"	"Homo sapiens"	67		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40442/suppl"	23297133		"Nobish Varghese"	"Dec 18, 2012"
GSE40870	"Transient low-dose decitabine treatment of primary AML samples"	"Methylation profiling by genome tiling array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40870/suppl"	23297133		"Nobish Varghese"	"Dec 18, 2012"
GSE40871	"Gene expression and methylation profiling in primary AML cells treated with decitabine and cytarabine"	"Expression profiling by array;Methylation profiling by genome tiling array"	"Homo sapiens"	115		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40871/suppl"	23297133		"Nobish Varghese"	"Dec 18, 2012"
GSE42510	"Alterations in cardiac DNA methylation in human dilated cardiomyopathy"	"Methylation profiling by array"	"Homo sapiens"	17		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42510/suppl"	23341106		"Benjamin Meder"	"Dec 18, 2012"
GSE42962	"SABiosciences Human miRNA PCR array assay of normal respiratory epithelia and lung cancer cells with or without treatment of CSC"	"Other"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42962/suppl"	23426183		"Jigui Shan"	"Dec 18, 2012"
GSE42964	"Endothelial Raf1 activation regulates arterial morphogenesis"	"Expression profiling by array"	"Homo sapiens"	12		"IDAT;JPG;SDF;TXT;XML"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42964/suppl"	23529931		"yong deng"	"Dec 18, 2012"
GSE34759	"Estrogen-responsive Estrogen Receptor alpha binding sites in MCF-7 by ChIP-seq"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34759/suppl"	23142699	SRP010045	"Sami Heikkinen"	"Dec 17, 2012"
GSE37395	"Transcriptional regulation of Sox17 in HUVEC"	"Expression profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37395/suppl"	23241958		"Hanseul Yang"	"Dec 17, 2012"
GSE42956	"Integration-Free Induced Pluripotent Stem Cells Model Genetic and Neural Developmental Features of Down Syndrome Etiology"	"Expression profiling by array"	"Homo sapiens"	54		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42956/suppl"	23225669		"Othmar Korn"	"Dec 17, 2012"
GSE26659	"microRNA and cancer progression in breast tumors"	"Non-coding RNA profiling by array"	"Homo sapiens"	94		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26659/suppl"	23233531		"Gerolamo Lanfranchi"	"Dec 16, 2012"
GSE26662	"miR-148b modulates the expression of multiple genes"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26662/suppl"	23233531		"Gerolamo Lanfranchi"	"Dec 16, 2012"
GSE26666	"miR148b is a major coordinator of breast cancer progression in a relapse-associated microRNA signature by targeting ITGA5, ROCK1, PIK3CA, NRAS and CSF1"	"Non-coding RNA profiling by array;Expression profiling by array"	"Homo sapiens"	102		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26666/suppl"	23233531		"Gerolamo Lanfranchi"	"Dec 16, 2012"
GSE42939	"An integrative genomic and transcriptomic analysis reveals potential targets associated with cell proliferation in uterine leiomyomas"	"Expression profiling by array"	"Homo sapiens"	51		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42939/suppl"	23483937		"Priscila Daniele Ramos Cirilo"	"Dec 16, 2012"
GSE42947	"Feeder-Independent Derivation of Induced-Pluripotent Stem Cells From Peripheral Blood Endothelial Progenitor Cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42947/suppl"	23291290		"Wing Y Chang"	"Dec 16, 2012"
