Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE77448	"LSD1 promotes oncogenesis via H3K9 demethylation-mediated cell cycle gene expression and cellular senescence inhibition"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	5		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77448/suppl"		SRP069151	"Zhenqing Ye"	"Jan 29, 2017"
GSE79118	"Ionomycin Treatment Renders NK cells Hyporesponsive"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79118/suppl"	27007115		"Juan Carlos Oliveros"	"Jan 29, 2017"
GSE92466	"Inherited human IRAK-1 deficiency selectively abolishes TLR signaling in fibroblasts"	"Expression profiling by array"	"Homo sapiens"	64		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92466/suppl"	28069966		"Nico Marr"	"Jan 29, 2017"
GSE76180	"Tissue engineered colorectal cancer metastasis"	"Expression profiling by array"	"Homo sapiens"	20		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76180/suppl"			"Andrew Wang"	"Jan 28, 2017"
GSE77422	"The effect of Abl kinases on non-small cell carcinoma global transcriptome"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	10		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77422/suppl"	28018973	SRP069101	"Jing Jin Gu"	"Jan 28, 2017"
GSE84920	"Massively multiplex single-cell Hi-C"	"Other"	"Homo sapiens;Mus musculus"	6		"BED;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84920/suppl"	28135255	SRP079988	"Vijay Ramani"	"Jan 28, 2017"
GSE85075	"Next-Generation Sequencing identified piRNA profiles in healthy and Alzheimer’s-affected human brain"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85075/suppl"	28127595	SRP080817	"Dr. Bibekanand Mallick"	"Jan 28, 2017"
GSE94120	"Transcriptome-wide response to synthetic chromatin protein PcTF"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	10		"PDF;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94120/suppl"		SRP097912	"Karmella Haynes"	"Jan 28, 2017"
GSE94138	"CHANGES IN THE HUMAN TRANSCRIPTOME UPON VITAMIN D SUPPLEMENTATION"	"Expression profiling by array"	"Homo sapiens"	94		"TAB;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94138/suppl"			"Christopher Fenton"	"Jan 28, 2017"
GSE61297	"Microarray of primary human breast cells with or without Hippo kinases LATS1/2"	"Expression profiling by array"	"Homo sapiens"	11		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61297/suppl"	28068668		"Tim Roloff"	"Jan 27, 2017"
GSE79704	"Comparison of healthy, plaque psoriasis and pustular psoriasis FFPE skin biopsies"	"Expression profiling by array"	"Homo sapiens"	64		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79704/suppl"	27448749		"Andrew Johnston"	"Jan 27, 2017"
GSE80055	"Microarray of MCF10A cells with/without LATS1/2, expressing YAP/TAZ or ESR1 cDNA"	"Expression profiling by array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80055/suppl"	28068668		"Tim Roloff"	"Jan 27, 2017"
GSE83582	"Inflammatory signals linking inverse, erythrodermic and chronic plaque psoriasis"	"Expression profiling by array"	"Homo sapiens"	102		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83582/suppl"	27448749		"Andrew Johnston"	"Jan 27, 2017"
GSE84507	"Single-cell molecular analysis defines therapy-response and immunophenotype of stem cell populations in CML"	"Expression profiling by RT-PCR"	"Homo sapiens"	2333		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84507/suppl"	28122740		"Mikael Nils Erik Sommarin"	"Jan 27, 2017"
GSE87629	"Genome-wide analysis of B and T cell gene expression during a six-week gluten challenge in patients with celiac disease"	"Expression profiling by array"	"Homo sapiens"	146		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87629/suppl"	28508029		"Mitchell E Garber"	"Jan 27, 2017"
GSE77219	"RNA Sequencing Reveals Immunosuppressive Role of Anthrax Lethal Toxin in Human Lung Epithelial and Monocytic Cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77219/suppl"		SRP068912	"Se Kye Kim"	"Jan 26, 2017"
GSE85261	"Targeted FAIRE-sequencing of breast cancer risk regions in two breast cancer cell lines"	"Other"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85261/suppl"		SRP081018	"Chandra Chilamakuri"	"Jan 26, 2017"
GSE86839	"Targeting of apoptotic pathways by SMAC or BH3 mimetics distinctly sensitizes paclitaxel-resistant triple negative breast cancer cells"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE86nnn/GSE86839/suppl"	28187446		"Hauke Busch"	"Jan 26, 2017"
GSE88931	"Human embryonic stem cells do not change their X-inactivation status during differentiation [RNA-Seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	41		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88931/suppl"	27989715	SRP091767	"Kathrin Plath"	"Jan 26, 2017"
GSE88932	"Human embryonic stem cells do not change their X-inactivation status during differentiation [RRBS-Seq]"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	44		"CGMAP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88932/suppl"		SRP091768	"Kathrin Plath"	"Jan 26, 2017"
GSE88933	"Human embryonic stem cells do not change their X-inactivation status during differentiation"	"Expression profiling by high throughput sequencing;Methylation profiling by high throughput sequencing"	"Homo sapiens"	85		"CGMAP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE88nnn/GSE88933/suppl"			"Kathrin Plath"	"Jan 26, 2017"
GSE92345	"Systematic mapping of RNA-chromatin interactions in vivo"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Drosophila melanogaster;Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92345/suppl"	28222283	SRP100516	"Marcelo Rivas"	"Jan 26, 2017"
GSE94064	"Expression and Splicing of ABC and SLC Transporters in the Blood-Brain Barrier"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94064/suppl"		SRP097754	"Amy Webb"	"Jan 26, 2017"
GSE54437	"Expression data of K562 cells with KLF3 deficiency and shRNA vector control"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54437/suppl"			"yadong yang"	"Jan 25, 2017"
GSE69992	"Role of MSX1 in Osteogenic Differentiation of Dental Pulp Cells"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69992/suppl"			"katsumi Fujimoto"	"Jan 25, 2017"
GSE74557	"Adaptive chromatin remodeling in glioblastoma stem cell plasticity and drug tolerance"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	44		"BW;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74557/suppl"	27989769	SRP091435	"Cem Sievers"	"Jan 25, 2017"
GSE76492	"Mitochondrial and oxidative stress genes are differentially expressed in neutrophils of sJIA patients treated with tocilizumab: a pilot microarray study"	"Expression profiling by array"	"Homo sapiens"	14		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76492/suppl"			"Ebun Omoyinmi"	"Jan 25, 2017"
GSE81370	"Rapid decay of engulfed extracellular miRNA by XRN1 exonuclease promotes transient epithelial-mesenchymal transition"	"Expression profiling by array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81370/suppl"	27994032		"Kevin Lebrigand"	"Jan 25, 2017"
GSE84801	"miR expression differences in Chronic lymphocytic leukemia patients after ibrutinib therapy"	"Non-coding RNA profiling by array"	"Homo sapiens"	11		"RCC"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84801/suppl"			"Lianbo Yu"	"Jan 25, 2017"
GSE87328	"eIF1 modulates the recognition of sub-optimal translation start sites and steers gene expression control mediated by uORFs"	"Expression profiling by high throughput sequencing;Other"	"Homo sapiens"	6		"BEDGRAPH"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87328/suppl"	28541577	SRP090415	"Petra Van Damme"	"Jan 25, 2017"
GSE87692	"Single-cell transcriptomics of the human placenta: inferring the cell communication network of the maternal-fetal interface"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87692/suppl"	28174237	SRP090929	"Gunter Wagner"	"Jan 25, 2017"
GSE90889	"Expression data for hiPSC-derived RPE treated with 10mM Nicotinamide or vehicle"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	14		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90889/suppl"	28132833	SRP094572	"Thomas R Kiehl"	"Jan 25, 2017"
GSE93980	"microarray analysis in SREBP2-knockdown cells under low pH (pH 6,8) culture conditions"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93980/suppl"	28249167		"Tsuyoshi Osawa"	"Jan 25, 2017"
GSE93982	"Open chromatin region, histone acetylation, and SREBP2 binding in PANC-1 and AsPC-1 human pancreatic carcinoma cells under hypoxia, nutrient starvation and low pH culture condition."	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	10		"BIGWIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93982/suppl"	28249167	SRP097662	"Tsuyoshi Osawa"	"Jan 25, 2017"
GSE93988	"Gene expression in PANC-1 and AsPC-1 human pancreatic carcinoma cells under hypoxia, nutrient starvation and low pH culture condition."	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93988/suppl"	28249167	SRP097664	"Tsuyoshi Osawa"	"Jan 25, 2017"
GSE93989	"PANC-1 and AsPC-1 human pancreatic carcinoma cells under hypoxia, nutrient starvation and low pH culture condition"	"Expression profiling by array;Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	30		"BIGWIG;CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93989/suppl"	28249167		"Tsuyoshi Osawa"	"Jan 25, 2017"
GSE93999	"Transcriptome Profiling of Influenza A Virus-infected Lung Epithelial (A549) Cells with Lariciresinol-4-β-D-glucopyranoside Treatment"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93999/suppl"	28273165	SRP097673	"Beixian Zhou"	"Jan 25, 2017"
GSE94036	"Progesterone Receptor- and FOXO1-dependent transcriptomes decidualized human endometrial stromal cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94036/suppl"	25584414;25781565	SRP097736	"Francesco J DeMayo"	"Jan 25, 2017"
GSE94037	"FOXO1 is required for binding of PR on IRF4, novel transcriptional regulator of endometrial stromal decidualization"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	15		"TAB"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94037/suppl"	25584414		"Francesco J DeMayo"	"Jan 25, 2017"
GSE94038	"Progesterone receptor transcriptome and cistrome in decidualized human endometrial stromal cells"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	15		"TAB"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94038/suppl"	25781565		"Francesco J DeMayo"	"Jan 25, 2017"
GSE58345	"Activation of a SOX2-dependent transcriptional regulatory circuit drives glioblastoma."	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	10		"BED;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58345/suppl"	28122245	SRP043063	"Ralf Kittler"	"Jan 24, 2017"
GSE74123	"Identification of Circulating Fibrocytes and Dendritic Derivatives in Corneal Endothelium of Patients with Fuchs' Dystrophy [microarray expression analysis]"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74123/suppl"	28135362		"Joost J van den Oord"	"Jan 24, 2017"
GSE75674	"Identification of Circulating Fibrocytes and Dendritic Derivatives in Corneal Endothelium of Patients with Fuchs' Dystrophy [RT-qPCR array CAPH10409]"	"Expression profiling by RT-PCR"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75674/suppl"	28135362		"Joost J van den Oord"	"Jan 24, 2017"
GSE75675	"Identification of Circulating Fibrocytes and Dendritic Derivatives in Corneal Endothelium of Patients with Fuchs' Dystrophy [RT-qPCR array CAPH10410]"	"Expression profiling by RT-PCR"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75675/suppl"	28135362		"Joost J van den Oord"	"Jan 24, 2017"
GSE75676	"Identification of Circulating Fibrocytes and Dendritic Derivatives in Corneal Endothelium of Patients with Fuchs' Dystrophy"	"Expression profiling by array;Expression profiling by RT-PCR"	"Homo sapiens"	37		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75676/suppl"	28135362		"Joost J van den Oord"	"Jan 24, 2017"
GSE79899	"The MLL-AF9 and MLL-AF4 oncofusion proteins bind a distinct enhancer repertoire and target the RUNX1 program in MLLr AML"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing;Other"	"Homo sapiens"	24		"BEDGRAPH;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE79nnn/GSE79899/suppl"	28114278	SRP072835	"Joost Martens"	"Jan 24, 2017"
GSE81881	"Genetic variants alter T-bet binding and gene expression in mucosal inflammatory disease"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	4		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81881/suppl"	28187197	SRP075698	"Richard Jenner"	"Jan 24, 2017"
GSE93839	"Transcriptomic Profiling of Trophoblast Subpopulations in Severe Preeclampsia Reveals Novel Aspects of RNA Dysregulation"	"Expression profiling by array"	"Homo sapiens"	23		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93839/suppl"			"Susan Fisher"	"Jan 24, 2017"
GSE93905	"Characterization of Dopaminergic Neurons Derived from A Tyrosine Hydroxylase Reporter Stem Cell Line"	"Genome binding/occupancy profiling by high throughput sequencing;Methylation profiling by high throughput sequencing"	"Homo sapiens"	5		"BIGWIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93905/suppl"	28273465	SRP097574	"Ninuo Xia"	"Jan 24, 2017"
GSE93925	"RNA-Seq data from ZR75-1 cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93925/suppl"		SRP097605	"Qinong Ye"	"Jan 24, 2017"
GSE93963	"The expression of hematopoietic progenitor cell antigen CD34 is regulated by DNA methylation in a site-dependent manner in gastrointestinal stromal tumours (GISTs)"	"Methylation profiling by genome tiling array"	"Homo sapiens"	3		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93963/suppl"			"Evgeny A. Moskalev"	"Jan 24, 2017"
GSE93970	"CD54-mediated interaction with pro-inflammatory macrophages increases the immunosuppresive function of human mesenchymal stromal cells"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93970/suppl"	28330617		"Audrey Varin"	"Jan 24, 2017"
GSE57526	"Expression data from TGRL lipolysis products treated human brain microvascular endothelial cells"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57526/suppl"	24993133		"Hnin H Aung"	"Jan 23, 2017"
GSE66514	"Expression array analysis of MEC1, MEC2 and JeKo-1 cells 3h and 10h after overexpression of KLF4"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE66nnn/GSE66514/suppl"	27081174		"Katharina Filarsky"	"Jan 23, 2017"
GSE67640	"Expression and methylation array analysis of CD19+ B-cells from Chronic lymhocytic leukemia (CLL) patients and age matched healthy donor samples [Expression]"	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67640/suppl"	27081174		"Katharina Filarsky"	"Jan 23, 2017"
GSE67641	"Expression and methylation array analysis of CD19+ B-cells from Chronic lymhocytic leukemia (CLL) patients and age matched healthy donor samples [Methylation]"	"Methylation profiling by genome tiling array"	"Homo sapiens"	19		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67641/suppl"	27081174		"Katharina Filarsky"	"Jan 23, 2017"
GSE67642	"Expression and methylation array analysis of CD19+ B-cells from Chronic lymhocytic leukemia (CLL) patients and age matched healthy donor samples"	"Expression profiling by array;Methylation profiling by genome tiling array"	"Homo sapiens"	43		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67642/suppl"	27081174		"Katharina Filarsky"	"Jan 23, 2017"
GSE87149	"Sharpin promotes hepatocellular carcinoma progression via transactivation of versican expression"	"Expression profiling by array"	"Homo sapiens"	2		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87149/suppl"	27941932		"Yasuo Tanaka"	"Jan 23, 2017"
GSE91392	"Human expression data from Glioblastoma cell malignancy and drug sensitivity are affected by the cell of origin."	"Expression profiling by array"	"Homo sapiens"	61		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91392/suppl"	28122246		"Sven Nelander"	"Jan 23, 2017"
GSE91393	"Glioblastoma cell malignancy and drug sensitivity are affected by the cell of origin"	"Expression profiling by array"	"Homo sapiens;Mus musculus"	73		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE91nnn/GSE91393/suppl"	28122246		"Sven Nelander"	"Jan 23, 2017"
GSE54335	"A new syndrome of overgrowth, macrocephaly, hypoglycemia, enlarged ventricles, mild, and moderate intellectual disability and recurrent inflammatory disease is due to mutations in RNF125"	"Methylation profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54335/suppl"			"Manel Esteller"	"Jan 22, 2017"
GSE64828	"Whole-genome DNA methylation maps for human and chimpanzee peripheral blood leukocytes (PBLs)."	"Methylation profiling by high throughput sequencing"	"Homo sapiens;Pan troglodytes"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64828/suppl"		SRP051967	"Kei Fukuda"	"Jan 22, 2017"
GSE64830	"Whole-genome DNA methylation maps for primate tissues"	"Methylation profiling by high throughput sequencing"	"Homo sapiens;Macaca fuscata;Pan troglodytes"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64830/suppl"			"Kei Fukuda"	"Jan 22, 2017"
GSE53948	"Expression of putative targets of immunotherapy in acute myeloid leukemia and healthy tissues."	"Expression profiling by RT-PCR"	"Homo sapiens"	29		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53948/suppl"	24472813		"Meghali Goswami"	"Jan 21, 2017"
GSE54361	"Expression of putative leukemia-associated antigens in healthy human tissues"	"Expression profiling by RT-PCR"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54361/suppl"			"Meghali Goswami"	"Jan 21, 2017"
GSE54781	"Expression of putative targets of immunotherapy in acute myeloid leukemia and healthy tissues"	"Expression profiling by RT-PCR"	"Homo sapiens"	41						"Meghali Goswami"	"Jan 21, 2017"
GSE92866	"Gene expression changes in early phase of venom immunotherapy"	"Expression profiling by array"	"Homo sapiens"	59		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92866/suppl"			"Pawel Karpinski"	"Jan 21, 2017"
GSE93889	"Time-course differential lncRNA and mRNA expressions in radioresistant hypopharyngeal cancer cells"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93889/suppl"			"shengda cao"	"Jan 21, 2017"
GSE70828	"Spontaneous single-copy loss of TP53 in human embryonic stem cells markedly increases cell proliferation and survival [BeadChip]"	"SNP genotyping by SNP array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70828/suppl"	27888558		"Robert E Morey"	"Jan 20, 2017"
GSE70874	"Spontaneous single-copy loss of TP53 in human embryonic stem cells markedly increases cell proliferation and survival [RNA-Seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE70nnn/GSE70874/suppl"	27888558	SRP061037	"Robert E Morey"	"Jan 20, 2017"
GSE70875	"Spontaneous single-copy loss of TP53 in human embryonic stem cells markedly increases cell proliferation and survival"	"Expression profiling by high throughput sequencing;SNP genotyping by SNP array"	"Homo sapiens"	16				27888558		"Robert E Morey"	"Jan 20, 2017"
GSE80322	"UHRF1 is an upstream regulator of DNMT1-mediated cellular senescence"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80322/suppl"			"Hyun Goo Woo"	"Jan 20, 2017"
GSE84114	"Profiling in vivo Bone Lesion and ex vivo Bone-In-Culture Array Samples by Next-Generation Sequencing"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	17		"RDATA"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84114/suppl"	28429794	SRP078006	"Hai Wang"	"Jan 20, 2017"
GSE85358	"Metabolic alterations in aged human skin in vivo"	"Expression profiling by array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85358/suppl"	28201987		"Nicola Zamboni"	"Jan 20, 2017"
GSE87154	"Enhancer Remodeling During Adaptive Bypass to MEK Inhibition Is Attenuated by Pharmacological Targeting of the P-TEFb Complex (DNA methylation)"	"Methylation profiling by genome tiling array"	"Homo sapiens"	12		"CSV;IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87154/suppl"	28108460		"Gary L Johnson"	"Jan 20, 2017"
GSE87418	"Enhancer Remodeling During Adaptive Bypass to MEK Inhibition Is Attenuated by Pharmacological Targeting of the P-TEFb Complex (ChIP-seq)"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	61		"BED;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87418/suppl"	28108460	SRP090546	"Gary L Johnson"	"Jan 20, 2017"
GSE87419	"Enhancer Remodeling During Adaptive Bypass to MEK Inhibition Is Attenuated by Pharmacological Targeting of the P-TEFb Complex (RNA-seq)"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	64		"CSV;TXT;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87419/suppl"	28108460	SRP090547	"Gary L Johnson"	"Jan 20, 2017"
GSE87423	"Enhancer Remodeling During Adaptive Bypass to MEK Inhibition Is Attenuated by Pharmacological Targeting of the P-TEFb Complex (Exome-seq)"	"Genome variation profiling by high throughput sequencing"	"Homo sapiens"	2		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87423/suppl"	28108460	SRP090562	"Gary L Johnson"	"Jan 20, 2017"
GSE87424	"Enhancer Remodeling During Adaptive Bypass to MEK Inhibition Is Attenuated by Pharmacological Targeting of the P-TEFb Complex"	"Methylation profiling by genome tiling array;Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Genome variation profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	167		"BED;CSV;IDAT;TXT;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87424/suppl"	28108460		"Gary L Johnson"	"Jan 20, 2017"
GSE93829	"Selective Degradation of Splicing Factor CAPER-alpha by Anticancer Sulfonamides"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93829/suppl"	28437394		"Taisuke Uehara"	"Jan 20, 2017"
GSE93848	"High-throughput manual-quality annotation of full-length long noncoding RNAs with Capture Long-Read Sequencing (CLS)"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	36				29106417	SRP097164	"Julien Lagarde"	"Jan 20, 2017"
GSE93851	"TGF-beta/atRA induced Tregs express a selected set of microRNAs involved in the repression of transcripts related to Th17 differentiation [miRNA]"	"Non-coding RNA profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93851/suppl"	28620241		"Rodrigo Alexandre Panepucci"	"Jan 20, 2017"
GSE93857	"TGF-beta/atRA induced Tregs express a selected set of microRNAs involved in the repression of transcripts related to Th17 differentiation [mRNA]"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93857/suppl"	28620241		"Rodrigo Alexandre Panepucci"	"Jan 20, 2017"
GSE93858	"TGF-beta/atRA induced Tregs express a selected set of microRNAs involved in the repression of transcripts related to Th17 differentiation"	"Non-coding RNA profiling by array;Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93858/suppl"	28620241		"Rodrigo Alexandre Panepucci"	"Jan 20, 2017"
