Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE24584	"The antitumor mechanism of Desmosdumotin C Analog"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24584/suppl"			"Sung-Liang Yu"	"Jan 03, 2011"
GSE25678	"Expression Profiling of Erythroid Progenitors After MYB shRNA Knockdown"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25678/suppl"	21205891		"Vijay G. Sankaran"	"Jan 03, 2011"
GSE19720	"Human primary meningioma vs. non-neoplastic adult meningeal tissue"	"Non-coding RNA profiling by array"	"Homo sapiens"	37		"DAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19720/suppl"			"Oscar Fernando D'Urso"	"Jan 02, 2011"
GSE26309	"A Transcriptomic Analysis of NET1 (a RhoA GEF Exchange Factor) in AGS Gastric Cancer Cells"	"Expression profiling by array"	"Homo sapiens"	12	GDS4196	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26309/suppl"	21284875		"David MURRAY"	"Jan 02, 2011"
GSE19724	"Gene expression profiling of Golabi-Ito-Hall derived lymphoblast cells compared to a matched healthy person"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19724/suppl"			"Wouter Van Delm"	"Jan 01, 2011"
GSE20589	"Microarray analysis identifies the gene signature of surviving motor neurons in human SOD1-related motor neuron disease"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20589/suppl"	21228060		"Paul Roy Heath"	"Jan 01, 2011"
GSE20891	"SDF-1 induced transcriptional changes in human cord blood CD34+ cells"	"Expression profiling by array"	"Homo sapiens"	8		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20891/suppl"	21063023		"Kathy YY Chan"	"Jan 01, 2011"
GSE20983	"Gene expression profile analysis in the mid-gestation human intestine discloses greater immaturity of the colon as compared to ileum"	"Expression profiling by array"	"Homo sapiens"	12		"MEV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20983/suppl"			"Jean-François Beaulieu"	"Jan 01, 2011"
GSE21261	"Multilineage Dysplasia (MLD) in AML correlates with MDS-related cytogenetic abnormalities and a prior history of MDS or MDS/MPN but has no independent prognostic relevance"	"Expression profiling by array"	"Homo sapiens"	96	GDS4181;GDS4182	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21261/suppl"	20581309		"Hans-Ulrich Klein"	"Jan 01, 2011"
GSE21311	"Maternal influences on the transmission of leukocyte gene expression profiles in population samples (Red Cross Donors)"	"Expression profiling by array"	"Homo sapiens"	100		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21311/suppl"	21217831		"Jinhee Kim"	"Jan 01, 2011"
GSE21342	"Maternal influences on the transmission of leukocyte gene expression profiles in population samples (mother and child)"	"Expression profiling by array"	"Homo sapiens"	56		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21342/suppl"	21217831		"Jinhee Kim"	"Jan 01, 2011"
GSE21345	"Maternal influences on the transmission of leukocyte gene expression profiles in population samples"	"Expression profiling by array"	"Homo sapiens"	156				21217831		"Jinhee Kim"	"Jan 01, 2011"
GSE21356	"Genome-wide empirical binding sites co-occupied by p53 and NF-kB in human cardiomyopathy"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED;TAR;TXT;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21356/suppl"	20546595		"Mun-Kit Choy"	"Jan 01, 2011"
GSE21421	"Global gene expression profiles in skeletal muscle of monozygotic female twins discordant for hormone replacement therapy"	"Expression profiling by array"	"Homo sapiens"	22	GDS3855	"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21421/suppl"	20883525		"Paula Ronkainen"	"Jan 01, 2011"
GSE21648	"Gene expression in human oral mucosal fibroblasts and patient-matched skin fibroblasts"	"Expression profiling by array"	"Homo sapiens"	15	GDS3856	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21648/suppl"	21098492		"Philip Stephens"	"Jan 01, 2011"
GSE21714	"Comparative methylome analysis of benign and malignant peripheral nerve sheath tumors"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	3		"BAM;GFF"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21714/suppl"	21324880	SRP002434	"Gareth Wilson"	"Jan 01, 2011"
GSE22082	"Genomic Profiling of NHL Entities"	"Genome variation profiling by SNP array"	"Homo sapiens"	51		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22082/suppl"	21305641		"Michael Richard Green"	"Jan 01, 2011"
GSE22842	"The effects of SMYD2 overexpression on ectopic RB in SAOS cells"	"Expression profiling by array"	"Homo sapiens"	16		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22842/suppl"	20870719		"Julien Sage"	"Jan 01, 2011"
GSE22968	"Phase II trial melphalan ILI plus ADH-1 for treatment of in-transit extremity melanoma"	"Expression profiling by array"	"Homo sapiens"	28		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22968/suppl"	21343562		"Christina Augustine"	"Jan 01, 2011"
GSE22973	"An Invasive Gene Expression Signature in Pancreas Cancer."	"Expression profiling by array"	"Homo sapiens"	12		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22973/suppl"			"Annamarie Rogers"	"Jan 01, 2011"
GSE22974	"Background analysis using yeast RNA on the U133 plus 2.0 array"	"Expression profiling by array"	"Homo sapiens;Saccharomyces cerevisiae"	5		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22974/suppl"	21177656		"Michael Zilliox"	"Jan 01, 2011"
GSE23005	"High-resolution, genome-wide analysis of human medulloblastoma samples by array-Comparative Genomic Hybridization (aCGH)"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	31		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23005/suppl"	21348762		"simona coco"	"Jan 01, 2011"
GSE23396	"Background analysis using yeast RNA on the mouse and human array"	"Expression profiling by array"	"Homo sapiens;Mus musculus;Saccharomyces cerevisiae"	10		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23396/suppl"	21177656		"Michael Zilliox"	"Jan 01, 2011"
GSE23779	"Genome-wide expression analysis comparing SKOV3ip1 and the taxane-resistant SKOV3TRip2"	"Expression profiling by array"	"Homo sapiens"	6				20889728		"Charles Landen"	"Jan 01, 2011"
GSE23879	"Transcriptional profiling of CD4 T-cells in HIV-1 infected patients"	"Expression profiling by array"	"Homo sapiens"	40		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23879/suppl"	21177805		"Matthew Woods"	"Jan 01, 2011"
GSE24839	"microRNA expression profiling of human esophageal metaplastic lesions"	"Non-coding RNA profiling by array"	"Homo sapiens;Mus musculus"	50		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24839/suppl"	23677165		"Matteo Fassan"	"Jan 01, 2011"
GSE25330	"Expression data from In vitro induced C2  M cells in the presence of commensal bacteria"	"Expression profiling by array"	"Homo sapiens"	15		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25330/suppl"	22385384		"John Andrew Mac Sharry"	"Jan 01, 2011"
GSE25434	"Comparative gene expression analysis upon stimulation of the human BCR or an inducible LMP2A in EBV immortalized lymphoblastoid cell lines"	"Expression profiling by array"	"Homo sapiens"	12		"CALLS;PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25434/suppl"			"Wolfgang Hammerschmidt"	"Jan 01, 2011"
GSE25725	"gene expression data from cep701 treated HEL cells and shPRMT5 knocking down HEL cells		"	"Expression profiling by array"	"Homo sapiens"	8		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25725/suppl"	21316606		"Jeffrey Zhao"	"Jan 01, 2011"
GSE26296	"Genome-wide analysis of lung myeloid dendritic cells gene expression from healthy or emphysema subjects"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26296/suppl"	22261033		"Farrah Kheradmand"	"Jan 01, 2011"
GSE15495	"Streptococcus agalactiae induced gene expression in human coronar artery endothelial cells"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15495/suppl"	21437210		"Claudia Beyrich"	"Dec 31, 2010"
GSE16461	"Gene expression profile in CD4+ and CD8+ T cells from identical twins discordant for Multiple sclerosis"	"Expression profiling by array"	"Homo sapiens"	16	GDS4150	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16461/suppl"	21216829		"Viviana Annibali"	"Dec 31, 2010"
GSE16614	"Transcriptional effects of LMP3 in MSC"	"Expression profiling by array"	"Homo sapiens"	9		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16614/suppl"			"camilla bernardini"	"Dec 31, 2010"
GSE17822	"A Comparision of Gene Expression between Normal and Diseased Human Meibomian Glands"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE17nnn/GSE17822/suppl"	21372006		"David A Sullivan"	"Dec 31, 2010"
GSE19422	"Gene expression profiling of pheochromocytoma (PCC)/paraganglioma (PGL) tumors"	"Expression profiling by array"	"Homo sapiens"	90		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19422/suppl"	20980436		"Elena López Jiménez"	"Dec 31, 2010"
GSE19932	"Recurrent 17q23.2 microdeletion flanked by segmental duplications associated with heart defects and limb abnormalities"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE19nnn/GSE19932/suppl"	20206336		"Blake C. Ballif"	"Dec 31, 2010"
GSE20036	"Gene Expression Analysis of Deer Antler"	"Expression profiling by array"	"Cervus elaphus;Homo sapiens"	48		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20036/suppl"	21187928		"Manuel Nieto-Diaz"	"Dec 31, 2010"
GSE20474	"aCGH study of lobular carcinoma in situ (LCIS) and invasive lobular carcinoma (ILC)"	"Genome variation profiling by array"	"Homo sapiens"	8		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20474/suppl"	20658264		"Susan Done"	"Dec 31, 2010"
GSE20896	"Gene expression profile of HLRCC associated renal cell cancer"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20896/suppl"	20978192		"Sakari Vanharanta"	"Dec 31, 2010"
GSE20986	"Comparative Gene Expression Profiling of HUVEC and Ocular Vascular Endothelial Cells"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20986/suppl"	22028475		"Simon Cockell"	"Dec 31, 2010"
GSE21347	"An integrative multi-dimensional genetic and epigenetic strategy to identify aberrant genes and pathways in cancer: allelic status"	"SNP genotyping by SNP array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21347/suppl"	20478067		"Raj Chari"	"Dec 31, 2010"
GSE21354	"gene expression profiling of three type of grade II gliomas"	"Expression profiling by array"	"Homo sapiens"	18		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21354/suppl"	21836821		"Zhiqiang Yao"	"Dec 31, 2010"
GSE21375	"Convergence of KSHV Reactivation with EBV latency and cellular growth mediated by the Notch signaling pathway in co-infected cells."	"Protein profiling by protein array"	"Homo sapiens"	4				20686042		"David M. Lukac"	"Dec 31, 2010"
GSE21536	"A genotype-first approach for the molecular and clinical characterization of uncommon de novo microdeletion of 20q13.33"	"Expression profiling by genome tiling array;Genome variation profiling by SNP array"	"Homo sapiens"	6		"CEL;CHP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21536/suppl"	20805988		"Blake C. Ballif"	"Dec 31, 2010"
GSE21540	"An integrative multi-dimensional genetic and epigenetic strategy to identify aberrant genes and pathways in cancer: CGH"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21540/suppl"	20478067		"Raj Chari"	"Dec 31, 2010"
GSE21541	"An integrative multi-dimensional genetic and epigenetic strategy to identify aberrant genes and pathways in cancer"	"Expression profiling by array;Third-party reanalysis;Methylation profiling by array;SNP genotyping by SNP array;Genome variation profiling by genome tiling array"	"Homo sapiens"	45		"CEL;IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21541/suppl"	20478067		"Raj Chari"	"Dec 31, 2010"
GSE21592	"Genome-wide gene expression profiling of human narcolepsy"	"Expression profiling by array"	"Homo sapiens"	20		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21592/suppl"			"camilla bernardini"	"Dec 31, 2010"
GSE21719	"Identification of the receptor tyrosine kinase AXL in triple negative breast cancer as a novel target for the human miR-34a microRNA (miRNA study)"	"Non-coding RNA profiling by array"	"Homo sapiens;Mus musculus;Rattus norvegicus"	12		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21719/suppl"	21814748		"Mark Mackiewicz"	"Dec 31, 2010"
GSE21780	"SNP arrays in matched diagnosis/remission samples of normal karyotype-acute myeloid leukemia"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	30		"CEL;CNCHP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21780/suppl"	20725993		"Vincenza Barresi"	"Dec 31, 2010"
GSE21832	"Identification of the receptor tyrosine kinase AXL in triple negative breast cancer as a novel target for the human miR-34a microRNA (gene expression)"	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21832/suppl"	21814748		"Mark Mackiewicz"	"Dec 31, 2010"
GSE21834	"Identification of the receptor tyrosine kinase AXL in triple negative breast cancer as a novel target for the human miR-34a microRNA"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens;Mus musculus;Rattus norvegicus"	21		"CEL;GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE21nnn/GSE21834/suppl"	21814748		"Mark Mackiewicz"	"Dec 31, 2010"
GSE22012	"Translatome and transcriptome profiling of estradiol response in MCF7 cells"	"Expression profiling by array"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22012/suppl"			"Toma Tebaldi"	"Dec 31, 2010"
GSE22028	"Gene expression profile of peripheral blood mononuclear cells in the X-linked alpha thalassemia mental retardation (ATRX) syndrome"	"Expression profiling by array"	"Homo sapiens"	1				20602808		"Vincenza Barresi"	"Dec 31, 2010"
GSE22093	"Expression data from breast cancer FNA biopsies from patients"	"Expression profiling by array"	"Homo sapiens"	103	GDS4057	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22093/suppl"	21191116		"TAKAYUKI IWAMOTO"	"Dec 31, 2010"
GSE22282	"Mature dendritic cells under hypoxic condition"	"Expression profiling by array"	"Homo sapiens"	6	GDS3858	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22282/suppl"	21148811		"Paolo Fardin"	"Dec 31, 2010"
GSE22490	"Increased placental expression and maternal serum levels of apoptosis-inducing TRAIL in recurrent miscarriage"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22490/suppl"	23290504		"Sulev Koks"	"Dec 31, 2010"
GSE22501	"Functional Analysis and Gene Expression Profile of Umbilical Cord Blood Regulatory T Cells"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22501/suppl"			"Sabina Chiaretti"	"Dec 31, 2010"
GSE22664	"Expression data from Tamoxifen resistant Breast Cancer Cell lines"	"Expression profiling by array;Third-party reanalysis"	"Homo sapiens"	4		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22664/suppl"			"Helen C Hurst"	"Dec 31, 2010"
GSE22694	"Copy number profiling of gastric cancer cell lines and gastric tumor tissues"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	132		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22694/suppl"			"Chia-Huey Ooi"	"Dec 31, 2010"
GSE22785	"Integrated genome, transcriptome and translatome profiling of neuroblastoma cells"	"Expression profiling by array;Genome variation profiling by genome tiling array"	"Homo sapiens"	42		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22785/suppl"			"PAOLA SCARUFFI"	"Dec 31, 2010"
GSE22956	"NFAT5 is a critical regulator of rheumatoid inflammation"	"Expression profiling by array"	"Homo sapiens"	21		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22956/suppl"	21717420		"Sungyong You"	"Dec 31, 2010"
GSE23113	"Transcriptome Signatures of Sezary Cells from Patients and Cultured Hut 78, Hut 102 and Jurkat Cells"	"Expression profiling by array"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23113/suppl"	21270445		"Youwen Zhou"	"Dec 31, 2010"
GSE23312	"RUNX1 mutated cases in acute myeloid leukemia share a distinct biological subgroup and are associated with inferior outcome. Results of the AML Study Group (AMLSG)."	"Expression profiling by array"	"Homo sapiens"	269				21343560		"Lars Bullinger"	"Dec 31, 2010"
GSE23332	"Molecular plasticity of regulatory T cells in allogeneic stem cell transplantation"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23332/suppl"	21778340;22889700		"Robert Geffers"	"Dec 31, 2010"
GSE23430	"Differential expression of miRNA in control and CD3/CD28mAb-treated Jurkat cells"	"Non-coding RNA profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23430/suppl"			"An-Gang Yang"	"Dec 31, 2010"
GSE23445	"Effect of JMJD2B depletion on the ER signaling pathway"	"Expression profiling by array"	"Homo sapiens"	12		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23445/suppl"	21445275		"Hitoshi OKADA"	"Dec 31, 2010"
GSE23703	"High Frequency of CNV Mutations in Combined Schizophrenia and Epilepsy"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	506		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE23nnn/GSE23703/suppl"			"April Burant Hall"	"Dec 31, 2010"
GSE24097	"Investigation of extra-telomeric effects of hTERT in neoplastic transformation of IMR90 cells"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24097/suppl"			"Tan Wei Han"	"Dec 31, 2010"
GSE24152	"Comparative Gene Expression Profiling Analysis of Urothelial Carcinoma of Renal Pelvis and Bladder"	"Expression profiling by array"	"Homo sapiens"	17		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24152/suppl"			"Bin Tean Teh"	"Dec 31, 2010"
GSE25145	"MEK5 is Activated by Shear Stress, Activates ERK5 And Induces KLF4 To Modulate TNF Responses in Human Dermal Microvascular Endothelial Cells"	"Expression profiling by array"	"Homo sapiens"	16		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25145/suppl"	21166929		"Adedayo Hanidu"	"Dec 31, 2010"
GSE25399	"Expression of PTTG1 is associated with aggressive clear cell RCC"	"Genome variation profiling by SNP array"	"Homo sapiens"	90		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25399/suppl"	22805307		"Bin Tean Teh"	"Dec 31, 2010"
GSE26375	"MicroRNA expression profiling using microRNA microarrays on NCI-60 cell lines."	"Non-coding RNA profiling by array"	"Homo sapiens"	59		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26375/suppl"	21252286		"Rolf Søkilde"	"Dec 31, 2010"
GSE16922	"MicroRNA expression profiling predicts clinical outcome of chronic hepatitis C by interferon administration"	"Non-coding RNA profiling by array"	"Homo sapiens"	105		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE16nnn/GSE16922/suppl"	20969775		"Masami Tanaka"	"Dec 30, 2010"
GSE20077	"Aberrantly microRNA profiling in cancerous hepatocytes versus normal primary hepatocytes"	"Non-coding RNA profiling by array"	"Homo sapiens"	11		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20077/suppl"	22056881		"Xing-Xing He"	"Dec 30, 2010"
GSE20931	"Weight loss in obesity reduces colorectal inflammation"	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE20nnn/GSE20931/suppl"	21147860		"Mayte Suarez-Farinas"	"Dec 30, 2010"
GSE22010	"TMPRSS2:ERG promotes invasiveness and epithelial to mesenchymal transition in prostate cancer model"	"Expression profiling by array"	"Homo sapiens"	12		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22010/suppl"	21747944		"jasmine jacob"	"Dec 30, 2010"
GSE22900	"Highly Recurrent MYD88 Mutations That Promote Human Lymphoma Cell Survival"	"Expression profiling by array"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE22nnn/GSE22900/suppl"	21179087		"Louis M. Staudt"	"Dec 30, 2010"
GSE24060	"Peripheral Blood Cells Gene Expression Profiles from Discordant Monozygotic Twins with Systemic Autoimmune disease (SAIDs)"	"Expression profiling by array"	"Homo sapiens"	80		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24060/suppl"	21521520		"Rick David Fannin"	"Dec 30, 2010"
GSE24946	"human leukemia cell line K562 offspring acquring imatinib resistance(K562-r) : Control vs. Drug treated"	"Expression profiling by array"	"Homo sapiens"	17		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24946/suppl"	23883479		"wentao yang"	"Dec 30, 2010"
GSE26295	"The effects of 3OC12-HSL on global gene expression in primary human aortic endothelial cells (HAEC)."	"Expression profiling by array"	"Homo sapiens"	23		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26295/suppl"			"Juyong Brian Kim"	"Dec 30, 2010"
GSE26346	"Differential expression of microRNAs between eutopic and ectopic endometrium in ovarian endometriosis"	"Non-coding RNA profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26346/suppl"	20300586		"Ilaria Gregnanin"	"Dec 30, 2010"
GSE24708	"Histone 4 Lys-20 Mono-Methylation by SET8 Mediates Wnt Target Gene Activation"	"Expression profiling by array"	"Homo sapiens"	6		"PAIR;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24708/suppl"	21282610		"Zhenfei li"	"Dec 29, 2010"
GSE26081	"Growth Factor Stimulation Induces a Distinct ERα Cistrome Underlying Breast Cancer Endocrine Resistance"	"Genome binding/occupancy profiling by genome tiling array;Expression profiling by array"	"Homo sapiens"	47		"BAR;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26081/suppl"	20889718		"Mathieu Lupien"	"Dec 29, 2010"
GSE26328	"DNaseI Digital Genomic Footprinting from ENCODE/University of Washington [Human]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	53		"BAM;BIGWIG;BROADPEAK;NARROWPEAK;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26328/suppl"	21854988;22955618	SRP005135	"ENCODE DCC"	"Dec 29, 2010"
GSE26332	"Expression data after miR-99a transfection in C4-2 prostate cancer cells"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26332/suppl"	21212412		"Anindya Dutta"	"Dec 29, 2010"
GSE26334	"Expression data from LoVo colon cancer lines +/- constitutive LIN28B expression"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26334/suppl"	21512136		"Catrina King"	"Dec 29, 2010"
GSE26335	"Expression data from xenograft tumors derived from LoVo colon cancer lines +/- constitutive LIN28B expression"	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26335/suppl"	21512136		"Catrina King"	"Dec 29, 2010"
GSE26336	"LIN28B and colon cancer"	"Expression profiling by array"	"Homo sapiens"	15		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26336/suppl"	21512136		"Catrina King"	"Dec 29, 2010"
GSE25456	"CD8+ and CD4+ T cells from HIV infected patients with HIV-RNA viremia"	"Expression profiling by RT-PCR"	"Homo sapiens"	31		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE25nnn/GSE25456/suppl"	21257970		"Marta Catalfamo"	"Dec 28, 2010"
GSE26284	"ENCODE Cold Spring Harbor Labs Long RNA-seq"	"Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	84		"BAM;BB;BEDRNAELEMENTS;BIGWIG;GFF;GTF;PDF"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26284/suppl"	22019781;22955620	SRP005098	"ENCODE DCC"	"Dec 28, 2010"
GSE26313	"Targeting of mitochondrial Hsp90 with Gamitrinib, G-TPP, in U251 glioblastoma cells"	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE26nnn/GSE26313/suppl"			"Markus D Siegelin"	"Dec 28, 2010"
