Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE95750	"Super-Enhancers Promote Transcriptional Dysregulation in  Nasopharyngeal Carcinoma [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"FPKM_TRACKING;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95750/suppl"	28951465	SRP101458	"Phillip H Koeffler"	"Dec 01, 2017"
GSE95751	"Super-Enhancers Promote Transcriptional Dysregulation in  Nasopharyngeal Carcinoma"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	23		"BW;FPKM_TRACKING;TSV;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95751/suppl"	28951465		"Phillip H Koeffler"	"Dec 01, 2017"
GSE98852	"Single cell RNA sequencing of peanut-responsive T cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	431		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE98nnn/GSE98852/suppl"	29408715	SRP106948	"Cecilia Berin"	"Dec 01, 2017"
GSE99346	"TET1 (HUES8 WT hESCs) and DNMT3B (HUES8 WT and HUES8 TET TKO hESCs) ChIP-Seq"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	5		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99346/suppl"		SRP108116	"Nipun Verma"	"Dec 01, 2017"
GSE99820	"Effects of WCE herbal extract on hormone-refractory PC-3 tumors"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99820/suppl"	29142311	SRP108551	"Chin-Hsien Tsai"	"Dec 01, 2017"
GSE99857	"22Rv1 in vivo progression model"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99857/suppl"	27485450	SRP108867	"Chin-Hsien Tsai"	"Dec 01, 2017"
GSE100081	"Mining the stiffness-sensitive transcriptome in human vascular smooth muscle cells identifies long non-coding RNA stiffness regulators"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100081/suppl"	29051139	SRP109287	"Daniel Rader"	"Dec 01, 2017"
GSE100478	"Consensus Molecular Subtypes of colorectal cancer are recapitulated in in vitro and in vivo models [cell line panel]"	"Expression profiling by array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100478/suppl"			"Sander Roeland van Hooff"	"Dec 01, 2017"
GSE100479	"Consensus Molecular Subtypes of colorectal cancer are recapitulated in in vitro and in vivo models [primary cell lines Hubrecht Institute]"	"Expression profiling by array"	"Homo sapiens"	18		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100479/suppl"			"Sander Roeland van Hooff"	"Dec 01, 2017"
GSE100480	"Consensus Molecular Subtypes of colorectal cancer are recapitulated in in vitro and in vivo models [patient tumors and PDX models]"	"Expression profiling by array"	"Homo sapiens"	55		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100480/suppl"			"Sander Roeland van Hooff"	"Dec 01, 2017"
GSE100549	"Consensus Molecular Subtypes of colorectal cancer are recapitulated in in vitro and in vivo models [primary cell lines AMC/Palermo]"	"Expression profiling by array"	"Homo sapiens"	15		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100549/suppl"			"Sander Roeland van Hooff"	"Dec 01, 2017"
GSE100550	"Consensus Molecular Subtypes of colorectal cancer are recapitulated in in vitro and in vivo models"	"Expression profiling by array"	"Homo sapiens"	106		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100550/suppl"			"Sander Roeland van Hooff"	"Dec 01, 2017"
GSE100653	"Genome-wide single base resolution profiling of 5-hydroxymethylcytosine in human breast tissue"	"Methylation profiling by array"	"Homo sapiens"	18		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE100nnn/GSE100653/suppl"			"Kevin Crowley Johnson"	"Dec 01, 2017"
GSE101640	"Human Prostate Cancer Cells: ISL-treated cells vs. Control"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101640/suppl"	29277717		"Biyan Zhang"	"Dec 01, 2017"
GSE102360	"Selective expression of the transcription elongation factor Eleven Nineteen Lysine-rich Leukemia 3 (ELL3) in actiavted B lymphocytes drives rapid B cell proliferation"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	2		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102360/suppl"	28858629	SRP115027	"Kenneth Wright"	"Dec 01, 2017"
GSE103242	"The transcriptome effect of overexpressing EZH2 in MCF7"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103242/suppl"	29212856	SRP116398	"Kexin Xu"	"Dec 01, 2017"
GSE103243	"Tamoxifen Resistance in Breast Cancer is Regulated by the EZH2-ERa-GREB1 Transcriptional Axis"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103243/suppl"	29212856		"Kexin Xu"	"Dec 01, 2017"
GSE103555	"Expression analysis of microRNAs in plasma of new HIV-infected cases, old HIV-infected cases and healthy controls."	"Non-coding RNA profiling by array"	"Homo sapiens;Mus musculus;Rattus norvegicus"	30		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103555/suppl"			"Jiegang Huang"	"Dec 01, 2017"
GSE104499	"Gorlin syndrome-derived induced pluripotent stem cells are hypersensitive to Hedgehog-mediated osteogenic induction"	"Expression profiling by RT-PCR"	"Homo sapiens"	12		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104499/suppl"	29088246		"Shoko Onodera"	"Dec 01, 2017"
GSE106336	"Transcriptional changes in pancreatic cancer cells associated with gemcitabine resistance"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106336/suppl"	29170413	SRP122941	"Meghan Morrison Joly"	"Dec 01, 2017"
GSE106520	"RNA-seq in neutrophils from patients with intracranial aneurysms"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	32		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106520/suppl"	29342213	SRP123611	"Hui Meng"	"Dec 01, 2017"
GSE106804	"Engineered Nanointerfaces for Microfluidic Isolation and Molecular Profiling of Tumor-specific Extracellular Vesicles"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	19		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106804/suppl"	29330365	SRP124834	"David T Ting"	"Dec 01, 2017"
GSE107035	"Transcriptome-wide analysis of the RNA content of purified Nanoblades"	"Expression profiling by high throughput sequencing;Other"	"Homo sapiens"	1		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107035/suppl"		SRP125173	"Emiliano P Ricci"	"Dec 01, 2017"
GSE107438	"25D3 and 1,25D3 target gene profiles in LNCaP"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107438/suppl"			"Takao Susa"	"Dec 01, 2017"
GSE107522	"Arraystar circRNA array data for foam cells formation in phorbol 12-myristate 13-acetate-induced macrophages model"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107522/suppl"			"Bozhi Ye"	"Dec 01, 2017"
GSE107546	"Precision genome editing using synthesis-dependent repair of Cas9-induced DNA breaks"	"Other"	"Homo sapiens"	5		"FA;PDF;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107546/suppl"	29183983	SRP125948	"Daniel Goldman"	"Dec 01, 2017"
GSE107558	"Ivy Glioblastoma Atlas Project (SNP)"	"SNP genotyping by SNP array"	"Homo sapiens"	35		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107558/suppl"			"Ralph B. Puchalski"	"Dec 01, 2017"
GSE107559	"Ivy Glioblastoma Atlas Project (RNA-Seq)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	270		"CSV;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107559/suppl"			"Ralph B. Puchalski"	"Dec 01, 2017"
GSE107560	"Ivy Glioblastoma Atlas Project"	"Expression profiling by high throughput sequencing;SNP genotyping by SNP array"	"Homo sapiens"	305						"Ralph B. Puchalski"	"Dec 01, 2017"
GSE107591	"The oncogenic role of circPVT1 in head and neck squamous cell carcinoma is mediated through the mutant p53/YAP/TEAD complex"	"Expression profiling by array"	"Homo sapiens"	47		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107591/suppl"	29262850		"andrea sacconi"	"Dec 01, 2017"
GSE28716	"Gene expression profiles of Vcap xenograft tumors with chemical or physical denervation."	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28716/suppl"	29131367		"Chad Creighton"	"Nov 30, 2017"
GSE28718	"Gene expression profiles of normal and tumor tissues from denervated prostate and intact prostate ."	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28718/suppl"	29131367		"Chad Creighton"	"Nov 30, 2017"
GSE28982	"Gene expression profiles of denervation in prostate cells"	"Expression profiling by array"	"Homo sapiens;Rattus norvegicus"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28982/suppl"	29131367		"Chad Creighton"	"Nov 30, 2017"
GSE53566	"CapG a putative oncogen affects gene expression in breast cancer cells"	"Expression profiling by array"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE53nnn/GSE53566/suppl"			"Karl Koehrer"	"Nov 30, 2017"
GSE63992	"Altered intestinal functions and increased local inflammation in insulin-resistant obese subjects: a gene-expression profile analysis."	"Expression profiling by array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63992/suppl"	26376914		"Yohan Bossé"	"Nov 30, 2017"
GSE75008	"Down-regulation of the TGF-b pseudoreceptor BAMBI enhances TGF-b signaling and promotes invasion of Non-Small Lung Cancer: DNA methylation analysis"	"Methylation profiling by genome tiling array"	"Homo sapiens"	80		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE75nnn/GSE75008/suppl"	27197161		"Ole Ammerpohl"	"Nov 30, 2017"
GSE90582	"Gene expression profiling of LRRC26-depleted HCC70 cells"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE90nnn/GSE90582/suppl"			"Yosuke Matsushita"	"Nov 30, 2017"
GSE93742	"Mislocalization of the cell polarity protein Scribble (Scrib) induces SPARC secretion in hepatocellular carcinoma"	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE93nnn/GSE93742/suppl"	29152770		"Carsten Sticht"	"Nov 30, 2017"
GSE97403	"TRIM28 and novel interacting KRAB-ZNFs preserve self-renewal of human pluripotent stem cells through H3K9me3 and DNA methylation mediated repression of pro-differentiation genes"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	24		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97403/suppl"	29198826	SRP103078	"Ayush Raman"	"Nov 30, 2017"
GSE97683	"LncRNA profile study reveals massive lncRNAs associated with lentoid body differentiation derived from human iPSCs"	"Non-coding RNA profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE97nnn/GSE97683/suppl"			"Qiuli FU"	"Nov 30, 2017"
GSE99455	"Next Generation Sequencing (NGS) of miRNAs in human hippocampal tissues"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99455/suppl"	28815576	SRP108293	"Jiri Baloun"	"Nov 30, 2017"
GSE99502	"Characterization of  transcripts bound by LARP1 in the free 40S fraction isolated by sucrose gradients"	"Other"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99502/suppl"		SRP108362	"Francisco D. Morón-Duran"	"Nov 30, 2017"
GSE99937	"Regulatory networks specifying cortical interneurons from human embryonic stem cells reveal roles for CHD2 in interneuron development"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	28		"BED;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE99nnn/GSE99937/suppl"	29229852	SRP109018	"Kristen L Kroll"	"Nov 30, 2017"
GSE102722	"Organotypic three-dimensional cancer cell cultures mirror drug responses in vivo: Lessons learned from the inhibition of EGFR signaling"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102722/suppl"			"Thomas Mohr"	"Nov 30, 2017"
GSE103001	"Stranded RNASeq of human mammary primary tumors ER+ and paired adjacent healthy tissues"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	44		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103001/suppl"	29234122	SRP116023	"Stephane Wenric"	"Nov 30, 2017"
GSE103322	"Single cell RNA-seq analysis of head and neck cancer"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	5901		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103322/suppl"	29198524		"Itay Tirosh"	"Nov 30, 2017"
GSE106818	"Impact of IQ on the diagnostic yield of chromosomal microarray in a community sample of adults with schizophrenia"	"Genome variation profiling by SNP array"	"Homo sapiens"	540		"CEL;CHP;CYCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106818/suppl"	29187259		"Stephen W Scherer"	"Nov 30, 2017"
GSE107464	"The influence of Chelidonine on gene expression in the head and neck carcinoma cell line FaDu"	"Expression profiling by array"	"Homo sapiens"	4		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107464/suppl"			"Marianne Schmidt"	"Nov 30, 2017"
GSE107465	"A machine learning approach to integrate big data for precision medicine in acute myeloid leukemia [array]"	"Expression profiling by array"	"Homo sapiens"	30		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107465/suppl"	29298978		"Pamela S. Becker"	"Nov 30, 2017"
GSE107481	"In vitro transformation of human bronchial epithelial cells by diesel exhaust particles"	"Expression profiling by array"	"Homo sapiens"	42		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107481/suppl"			"Steen Mollerup"	"Nov 30, 2017"
GSE107507	"The molecular basis of T-PLL is an actionable perturbation of TCL1/ATM- and epigenetically instructed damage responses [human SNP array]"	"Genome variation profiling by SNP array"	"Homo sapiens"	113		"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107507/suppl"	29449575		"Dr. Marco Herling"	"Nov 30, 2017"
GSE107512	"Maternal Stress and Genomic Variation"	"Genome variation profiling by array"	"Homo sapiens"	25		"CEL;CHP;CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107512/suppl"			"Christopher Jordan Clukay"	"Nov 30, 2017"
GSE107513	"The molecular basis of T-PLL is an actionable perturbation of TCL1/ATM- and epigenetically instructed damage responses"	"Expression profiling by array;Genome variation profiling by SNP array"	"Homo sapiens;Mus musculus"	276		"CEL;CNCHP;IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107513/suppl"	29449575		"Dr. Marco Herling"	"Nov 30, 2017"
GSE101708	"Genome-wide Dose-dependent Inhibition of Histone Deacetylases Reveals Their Roles in Enhancer Remodeling and Suppression of Oncogenic Super-enhancers"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	49		"BIGWIG;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101708/suppl"		SRP113250	"Xuedong Liu"	"Nov 29, 2017"
GSE102822	"A screening system to identify transcription factors that induce binding site-directed DNA demethylation"	"Methylation profiling by genome tiling array"	"Homo sapiens"	17		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE102nnn/GSE102822/suppl"	29221486		"Takahiro Suzuki"	"Nov 29, 2017"
GSE103399	"Gene expression data of proliferative cells isolated from the adult human peripheral retina, cultured and differentiated"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE103nnn/GSE103399/suppl"	29161152		"Agate Noer"	"Nov 29, 2017"
GSE104600	"Early Changes In B Cell Subsets Predict Risk Of Autoimmunity Following Combination Immune Checkpoint Blockade"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"MTX;TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE104nnn/GSE104600/suppl"		SRP119425	"Kavita Dhodapkar"	"Nov 29, 2017"
GSE107426	"Results of differentially expressed lncRNAs in COPD and healthy smoker using the Arraystar Human LncRNA Microarray"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107426/suppl"			"Chuntao Li"	"Nov 29, 2017"
GSE107453	"CD40L and TNF both activate the classical NF-kappaB pathway, which is not required for the CD40L induced alternative pathway in endothelial cells"	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107453/suppl"	29183724		"Rainer de Martin"	"Nov 29, 2017"
GSE107502	"Defining the Triple Negative Breast Cancer Kinome Response to GSK1120212 (RNA-Seq)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	28		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107502/suppl"	28108460		"Gary L Johnson"	"Nov 29, 2017"
GSE67808	"Profiling gene expression of HeLa cells transfected with FOXK1"	"Expression profiling by array"	"Homo sapiens"	4		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67808/suppl"	29186685		"Hirokazu Nakatsumi"	"Nov 28, 2017"
GSE67810	"Gene expression alterations by the mTORC1-FOXK1 pathway"	"Expression profiling by array"	"Homo sapiens"	10		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67810/suppl"	29186685		"Hirokazu Nakatsumi"	"Nov 28, 2017"
GSE67922	"Noncanonical Pathway for Regulation of CCL2 Expression by an mTORC1-FOXK1 Axis Promotes Recruitment of Tumor-Associated Macrophages"	"Expression profiling by array"	"Homo sapiens"	14		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67922/suppl"	29186685		"Hirokazu Nakatsumi"	"Nov 28, 2017"
GSE83763	"Global unleashing of transcription elongation waves in response to genotoxic stress restricts somatic mutation rate"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	43		"BIGWIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83763/suppl"	29233992	SRP077286	"Maria Fousteri"	"Nov 28, 2017"
GSE85081	"Control of gene expression in senescence through transcriptional read-through of convergent protein-coding genes [ChIP-Seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	6		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85081/suppl"	29186682	SRP080788	"Estelle Nicolas"	"Nov 28, 2017"
GSE85082	"Control of gene expression in senescence through transcriptional read-through of convergent protein-coding genes [RNA-Seq PROLIF-SEN]"	"Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	4		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85082/suppl"	29186682	SRP080789	"Estelle Nicolas"	"Nov 28, 2017"
GSE85083	"Control of gene expression in senescence through transcriptional read-through of convergent protein-coding genes [RNA-Seq siRNA H2A.Z]"	"Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	4		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85083/suppl"	29186682	SRP080790	"Estelle Nicolas"	"Nov 28, 2017"
GSE85085	"Control of gene expression in senescence through transcriptional read-through of convergent protein-coding genes"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	14		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85085/suppl"	29186682		"Estelle Nicolas"	"Nov 28, 2017"
GSE87211	"Colorectal cancer susceptibility loci as predictive markers of rectal cancer prognosis after surgery"	"Expression profiling by array"	"Homo sapiens"	363		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87211/suppl"	29119627		"Yue Hu"	"Nov 28, 2017"
GSE87326	"Exploiting drug addiction mechanisms to select against MAPKi resistant melanoma"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE87nnn/GSE87326/suppl"		SRP090396	"Willy Hugo"	"Nov 28, 2017"
GSE89569	"RNAseq analysis of NR0B1 LOF"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	29		"BED;CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE89nnn/GSE89569/suppl"	28965760	SRP092641	"Max Chang"	"Nov 28, 2017"
GSE94613	"Promoter-bound METTL3 maintains myeloid leukemia by m6A-dependent regulation of protein translation"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing;Other"	"Homo sapiens"	42		"BIGWIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE94nnn/GSE94613/suppl"	29186125	SRP099081	"Samuel Robson"	"Nov 28, 2017"
GSE107308	"Long noncoding RNA ROCR contributes to SOX9 expression and chondrogenic differentiation of human mesenchymal stem cells"	"Non-coding RNA profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107308/suppl"		SRP125594	"Andrew James Skelton"	"Nov 28, 2017"
GSE107351	"Primary constitutional MLH1 epimutations: a focal epigenetic event [blood data sets]"	"Methylation profiling by genome tiling array"	"Homo sapiens"	116		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107351/suppl"			"Estela Damaso"	"Nov 28, 2017"
GSE107352	"Primary constitutional MLH1 epimutations: a focal epigenetic event [FFPE data sets]"	"Methylation profiling by genome tiling array"	"Homo sapiens"	51		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107352/suppl"			"Estela Damaso"	"Nov 28, 2017"
GSE107353	"Primary constitutional MLH1 epimutations: a focal epigenetic event"	"Methylation profiling by genome tiling array"	"Homo sapiens"	167		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107353/suppl"			"Estela Damaso"	"Nov 28, 2017"
GSE107354	"Alteration of treatment of the ALK inhibitor in ALK-amplified neuroblastoma"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107354/suppl"			"Makoto Miyazaki"	"Nov 28, 2017"
GSE107363	"Deduction of Novel Genes Potentially Involved in Osteoblasts of Rheumatoid Arthritis Using Next-Generation Sequencing and Bioinformatic Approaches"	"Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	4		"XLS;XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107363/suppl"	29137139	SRP125671	"Yi-Jen Chen"	"Nov 28, 2017"
GSE107385	"Cardiomyocytes microarray"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107385/suppl"	29464058		"Wen Jin Wu"	"Nov 28, 2017"
GSE107397	"The molecular basis of T-PLL is an actionable perturbation of TCL1/ATM- and epigenetically instructed damage responses [human gene expression array]"	"Expression profiling by array"	"Homo sapiens"	140		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE107nnn/GSE107397/suppl"	29449575		"Dr. Marco Herling"	"Nov 28, 2017"
GSE81970	"Expression data in Human rectal mucosa before and after an dietary intervention with casein, soy protein or maltodextrin"	"Expression profiling by array"	"Homo sapiens"	66		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81970/suppl"			"Franck Letourneur"	"Nov 27, 2017"
GSE83946	"Transcriptome profile of ureter tissue originating from CAKUT patients and healthy kidney donors"	"Expression profiling by array"	"Homo sapiens"	26		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83946/suppl"			"Aleksandra Stankovic"	"Nov 27, 2017"
GSE92564	"Hsa-miR-500a-5p target discovery"	"Expression profiling by array"	"Homo sapiens"	21		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE92nnn/GSE92564/suppl"	29162888		"Hector Hernandez-Vargas"	"Nov 27, 2017"
GSE95233	"Fractalkine receptor CX3CR1 and leukocyte Ig-like receptor B2 LILRB2 are prognostic biomarkers in septic shock"	"Expression profiling by array"	"Homo sapiens"	124		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE95nnn/GSE95233/suppl"	28341250		"Julien Textoris"	"Nov 27, 2017"
GSE101638	"RNA-seq from human meningioma samples"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	42		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE101nnn/GSE101638/suppl"		SRP112897	"Harish Vasudevan"	"Nov 27, 2017"
GSE105785	"Saturation mutagenesis reveals manifold determinants of exon definition"	"Other"	"Homo sapiens"	35		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE105nnn/GSE105785/suppl"	29242188	SRP120973	"Shengdong Ke"	"Nov 27, 2017"
