Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE54690	"Transcriptome-Methylome study of blood samples from flavanol diet intervention Paper title: Dietary flavanols modulate the transcription of genes associated with cardiovascular pathology and induces complex changes of their DNA methylation state."	"Expression profiling by array;Methylation profiling by genome tiling array"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54690/suppl"	24763279		"Dragan MILENKOVIC"	"Jul 30, 2014"
GSE54712	"Transcriptional changes taking place during differentiation of H460-derived CSCs"	"Expression profiling by array"	"Homo sapiens"	8	GDS5410	"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54712/suppl"	24961511		"Juan Carlos Oliveros"	"Jul 30, 2014"
GSE54981	"Comparison of H460 derived CSCs and cisplatin-resistant cells"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54981/suppl"	24961511		"Juan Carlos Oliveros"	"Jul 30, 2014"
GSE55983	"Inflammation-induced chemokine expression in uveal melanoma cell lines stimulates monocyte chemotaxis"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55983/suppl"	25074768		"Tina Jehs"	"Jul 30, 2014"
GSE58211	"Expression data of chronic lymphocytic leukemia patient samples from the REACH study"	"Expression profiling by array"	"Homo sapiens"	300		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58211/suppl"	24916506		"Ru-Fang Yeh"	"Jul 30, 2014"
GSE58240	"Gene expression profiling of the response to interferon beta in EBV-transformed and primary B cells of patients with multiple sclerosis"	"Expression profiling by array"	"Homo sapiens"	32		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58240/suppl"	25025430		"Tamar Paperna"	"Jul 30, 2014"
GSE59861	"mRNA Expression data from AG 1522 human fibroblasts post X-ray radiation"	"Expression profiling by array"	"Homo sapiens"	40		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59861/suppl"	25886619		"Wei Han"	"Jul 30, 2014"
GSE59862	"microRNA expression data from AG 1522 human fibroblasts post X-ray radiation"	"Non-coding RNA profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59862/suppl"	25886619		"Wei Han"	"Jul 30, 2014"
GSE59863	"Expression data from AG 1522 human fibroblasts post X-ray radiation"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	52		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59863/suppl"	25886619		"Wei Han"	"Jul 30, 2014"
GSE59887	"Transcriptome profile of GEN2.2 cell line after CpG stimulation"	"Expression profiling by array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59887/suppl"			"Pedro Carmona"	"Jul 30, 2014"
GSE59897	"Expression profile of HCT116 cells transfected with miR-204-5p"	"Expression profiling by array"	"Homo sapiens"	2		"XLS"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59897/suppl"	25294901		"zhaohui Huang"	"Jul 30, 2014"
GSE37945	"Effect of HIC1 and miR-212/132 expression on MCF7 cells"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE37nnn/GSE37945/suppl"	25070796		"Yoko Fukuda Yuzawa"	"Jul 29, 2014"
GSE41119	"Molecular Characterization of Basal-like and Non-Basal-like Triple-Negative Breast Cancers"	"Expression profiling by array"	"Homo sapiens"	287				23404817		"Charles M. Perou"	"Jul 29, 2014"
GSE47856	"Expression data from cultured human ovarian carcinoma cell lines with and without Cisplatin treatment"	"Expression profiling by array"	"Homo sapiens"	171		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47856/suppl"	24858042		"Tuan Zea Tan"	"Jul 29, 2014"
GSE55867	"Matrix Elasticity Does Not Affect Replicative Senescence or DNA Methylation Patterns of Mesenchymal Stem Cells [gene expression profiling]"	"Expression profiling by array"	"Homo sapiens"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55867/suppl"	24824582		"Wolfgang Wagner"	"Jul 29, 2014"
GSE55888	"Matrix Elasticity Does Not Affect Replicative Senescence or DNA Methylation Patterns of Mesenchymal Stem Cells [DNAm profiling]"	"Methylation profiling by array"	"Homo sapiens"	20		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55888/suppl"	24824582		"Wolfgang Wagner"	"Jul 29, 2014"
GSE55889	"Matrix Elasticity Does Not Affect Replicative Senescence or DNA Methylation Patterns of Mesenchymal Stem Cells"	"Expression profiling by array;Methylation profiling by array"	"Homo sapiens"	29		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55889/suppl"	24824582		"Wolfgang Wagner"	"Jul 29, 2014"
GSE56059	"Feasibility of global microRNA analysis from fine-needle biopsy FFPE material in patients with hepatocellular carcinoma treated with sorafenib"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	20		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56059/suppl"	24959956		"Claudia Döring"	"Jul 29, 2014"
GSE57571	"Effects of (-)-cannabidiol on human sebocytes"	"Expression profiling by array"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57571/suppl"	25061872		"Attila Oláh"	"Jul 29, 2014"
GSE57658	"Activating c-KIT mutations confers oncogenic cooperativity and rescue RUNX1-ETO induced DNA-damage in human cells"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57658/suppl"	24897507		"Claudia Döring"	"Jul 29, 2014"
GSE58252	"Expression data from breast cancer cell line MCF-7 with ectopic expression of the transcription factor Snail"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58252/suppl"	25491311;26988558		"Roman F. N. Mezencev"	"Jul 29, 2014"
GSE59803	"Epigenetic and molecular signatures of cord blood CD34(+) cells treated with histone deacetylase inhibitors"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59803/suppl"	26084882		"Pratima Chaurasia"	"Jul 29, 2014"
GSE59808	"Expression data from AML cell lines"	"Expression profiling by array"	"Homo sapiens"	32		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59808/suppl"			"Shih-Min A Huang"	"Jul 29, 2014"
GSE59855	"Gene expression profiling associated with knockdown of LKB1 in human intrahepatic cholangiocarcinoma"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59855/suppl"	26056085	SRP045048	"keqiang zhang"	"Jul 29, 2014"
GSE52074	"Human rhinovirus infection causes different DNA methylation changes in nasal epithelial cells from healthy and asthmatic subjects"	"Methylation profiling by genome tiling array"	"Homo sapiens"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52074/suppl"	24947756		"Peter McErlean"	"Jul 28, 2014"
GSE57218	"Gene expression profiles from joint-matched macroscopically intact and OA affected cartilage of patients undergoing joint replacement surgery due to end-stage OA"	"Expression profiling by array"	"Homo sapiens"	73		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57218/suppl"	25054223;25261579		"Yolande F. M. Ramos"	"Jul 28, 2014"
GSE58951	"Single Nucleotide Polymorphisms Other Than Factor V Leiden are Associated with Coagulopathy and Osteonecrosis of the Femoral Head in Chinese Patients"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	22		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58951/suppl"	25119470		"Yun-Shien Lee"	"Jul 28, 2014"
GSE59502	"Pyrrole-imidazole polyamide targeted to the REL/ELK1 overlapping sequences in the EVI1 minimal promoter"	"Expression profiling by array"	"Homo sapiens"	4		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59502/suppl"	25219965		"Junetha Syed"	"Jul 28, 2014"
GSE59837	"Differential Responses of Plasmacytoid Dendritic Cells to Influenza and Distinct Viral Pathogens"	"Expression profiling by array"	"Homo sapiens"	95		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59837/suppl"	25008918		"Francesco Maria Marincola"	"Jul 28, 2014"
GSE49675	"Expression data of human lung adenocarcinoma cell line H441 treated with TTF-1/NKX2-1 siRNA and TGF-beta"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49675/suppl"	25060702		"Daizo Koinuma"	"Jul 27, 2014"
GSE51509	"Smad3, Smad4 and TTF-1/NKX2-1 binding sites in H441/A549 lung cancer cell lines"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	10		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51509/suppl"	25060702	SRP031733	"Daizo Koinuma"	"Jul 27, 2014"
GSE51510	"Role of TTF-1/NKX2-1, Smad3 and Smad4 on lung cancer cell lines"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	20		"BED;CEL;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51510/suppl"	25060702		"Daizo Koinuma"	"Jul 27, 2014"
GSE56356	"Effect of TTF-1/NKX2-1 expression on TGF-beta induced gene expression in A549 lung cancer cell line."	"Expression profiling by high throughput sequencing"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56356/suppl"	25060702	SRP040727	"Daizo Koinuma"	"Jul 27, 2014"
GSE56887	"RNA G-quadruplexes cause eIF4A-dependent oncogene translation in cancer"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56887/suppl"	25079319	SRP041255	"Yi Zhong"	"Jul 27, 2014"
GSE59766	"Leishmania major Friedlin V1 lpg1- and lpg2- mutants differentially modulate the Interleukin-12 immune response in human dendritic cells."	"Expression profiling by array"	"Homo sapiens"	24		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59766/suppl"	26630499		"Mary Ann McDowell"	"Jul 26, 2014"
GSE49999	"Precursor and mature microRNA expression in MCF7 cells in hypoxia"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	9		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49999/suppl"	25052766		"Kanchana Veronika Bandara"	"Jul 25, 2014"
GSE52789	"UVB induces a major genome-wide rearrangement of RNA polymerase II at transcribed human genes"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	7		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52789/suppl"	25058334	SRP033363	"Akos Gyenis"	"Jul 25, 2014"
GSE54434	"Comparison of exosomal and cellular miRNA from patients with chronic lymphocytic leukaemia"	"Other"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE54nnn/GSE54434/suppl"	22024720;27118451		"Simon David Wagner"	"Jul 25, 2014"
GSE59720	"Human somatic cell mutagenesis creates genetically tractable sarcomas"	"Other"	"Homo sapiens"	72		"XLSX"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59720/suppl"	25129143	SRP044775	"Rama Khokha"	"Jul 25, 2014"
GSE59724	"Methylation analysis of locally advanced breast tumors treated with two drugs-doxorubicin and 5-fluorouracil"	"Methylation profiling by array"	"Homo sapiens"	61		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59724/suppl"	25294903		"Jovana Klajic"	"Jul 25, 2014"
GSE59746	"Expression data from human Dupuytren's disease cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59746/suppl"	25379672		"MIGUEL ALAMINOS"	"Jul 25, 2014"
GSE59785	"Mycophenolate Treatment in Systemic Sclerosis"	"Expression profiling by array"	"Homo sapiens"	82		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59785/suppl"	23677167		"Tammara Wood"	"Jul 25, 2014"
GSE59787	"Hinchcliff 165 microarray dataset"	"Expression profiling by array"	"Homo sapiens"	165		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59787/suppl"			"Tammara Wood"	"Jul 25, 2014"
GSE59795	"CRTC1-MAML2 fusion oncogene-induced transcriptional program is regulated by CREB-dependent and -independent mechanisms"	"Expression profiling by array"	"Homo sapiens"	20		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59795/suppl"	26503699		"Jian-Liang Li"	"Jul 25, 2014"
GSE42125	"Network Analysis of Breast Cancer Progression and Reversal with a Tree-Evolving Network Algorithm"	"Expression profiling by array"	"Homo sapiens"	15		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42125/suppl"			"Ankur Parikh"	"Jul 24, 2014"
GSE49608	"Differential transcript stability measurements in MDA-MB-231 vs. MDA-LM2 cells"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	32		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49608/suppl"	25043050	SRP028570	"Hani Goodarzi"	"Jul 24, 2014"
GSE49609	"In-culture titration experiment for sRSE"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49609/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE49611	"Regulatory consequences of TARBP2 knock-down in MDA-LM2 cell-line"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49611/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE49612	"Regulatory consequences of TARBP2 knock-down in MDA-LM2 cell-line [stability experiment]"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49612/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE49613	"Regulatory consequences of ZNF395 knock-down in MDA-LM2-shTARBP2 cell-line"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49613/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE49648	"TARBP2 HITS-CLIP"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49648/suppl"	25043050	SRP028595	"Hani Goodarzi"	"Jul 24, 2014"
GSE52637	"HBS1L-MYB intergenic variants modulate fetal hemoglobin via long-range MYB enhancers"	"Genome binding/occupancy profiling by high throughput sequencing;Other"	"Homo sapiens"	8		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52637/suppl"	24614105	SRP033251	"Supat Thongjuea"	"Jul 24, 2014"
GSE56945	"Regulatory consequences of TARBP2 knock-down in293T cell-line"	"Expression profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56945/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE56947	"Regulatory consequences of TARBP2 knock-down in CN-LM1a cell-line"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56947/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE56948	"Regulatory consequences of TARBP2 over-expression in MDA-231 cell-line"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56948/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE56950	"Regulatory consequences of TARBP2 knock-down in MDA-LM2-shDicer cell-line"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56950/suppl"	25043050		"Hani Goodarzi"	"Jul 24, 2014"
GSE57227	"Genome wide binding and transcriptome analysis of human FXR in primary human hepatocytes [HTS]"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	6		"BEDGRAPH;DIFF;FPKM_TRACKING"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57227/suppl"	25198545	SRP041597	"Le Zhan"	"Jul 24, 2014"
GSE57945	"Core Ileal Transcriptome in Pediatric Crohn Disease"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	322		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57945/suppl"	25003194	SRP042228	"Rebekah Karns"	"Jul 24, 2014"
GSE59150	"A High-Resolution Copy Number Variation Resource for Clinical Genetics"	"SNP genotyping by SNP array;Genome variation profiling by SNP array;Genome variation profiling by genome tiling array"	"Homo sapiens"	873		"CEL;CYCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59150/suppl"	25503493		"Stephen W Scherer"	"Jul 24, 2014"
GSE59678	"Affymetrix SNP 250K array data for paediatric high grade gliomas"	"SNP genotyping by SNP array"	"Homo sapiens"	35		"CEL;CHP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59678/suppl"	25100205		"Pawel Buczkowicz"	"Jul 24, 2014"
GSE51239	"DNA methylation dynamics of the human pre-implantation embryo"	"Methylation profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51239/suppl"	25079558	SRP030612	"Michelle M Chan"	"Jul 23, 2014"
GSE57671	"Human XCR1+ Dendritic Cells Derived In Vitro from CD34+ Progenitors Closely Resemble Blood Dendritic Cells, Including Their Adjuvant Responsiveness, Contrary to Monocyte-Derived Dendritic Cells"	"Expression profiling by array"	"Homo sapiens"	74		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57671/suppl"	25009205		"Thien-Phong Vu Manh"	"Jul 23, 2014"
GSE59649	"Divergent influence of microRNA-21 deletion on murine colitis phenotypes [DSS]"	"Non-coding RNA profiling by array"	"Homo sapiens;Human alphaherpesvirus 1;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Rattus norvegicus"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59649/suppl"	25222661		"Yong Huang"	"Jul 23, 2014"
GSE59650	"Divergent influence of microRNA-21 deletion on murine colitis phenotypes [TNBS]"	"Non-coding RNA profiling by array"	"Homo sapiens;Human alphaherpesvirus 1;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Rattus norvegicus"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59650/suppl"	25222661		"Yong Huang"	"Jul 23, 2014"
GSE59651	"Divergent influence of microRNA-21 deletion on murine colitis phenotypes"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens;Human alphaherpesvirus 1;Human betaherpesvirus 5;Human gammaherpesvirus 4;Human gammaherpesvirus 8;Human immunodeficiency virus 1;Human polyomavirus 1;JC polyomavirus;Macaca mulatta polyomavirus 1;Murid betaherpesvirus 1;Murid gammaherpesvirus 4;Mus musculus;Rattus norvegicus"	26				25222661		"Yong Huang"	"Jul 23, 2014"
GSE59652	"Long non-coding RNA expression profiles  for 7 human samples derived from patients with laryngeal cancer"	"Non-coding RNA profiling by array"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59652/suppl"	25243407		"Zhisen Shen"	"Jul 23, 2014"
GSE59665	"Temporal Endogenous Gene Expression Profiles in Response to Polymer-Mediated Transfection and Profile Comparison to Lipid-Mediated Transfection"	"Expression profiling by array"	"Homo sapiens"	23		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59665/suppl"	25663627		"Timothy Martin"	"Jul 23, 2014"
GSE59666	"Temporal Endogenous Gene Expression Profiles in Response to Lipid-Mediated Transfection"	"Expression profiling by array"	"Homo sapiens"	26		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59666/suppl"	25663588		"Timothy Martin"	"Jul 23, 2014"
GSE59673	"Gene expression analysis of ectopic cyclin D1-expressing myeloma cells compared to their non expressing counterparts"	"Expression profiling by array"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59673/suppl"	25881299		"Brigitte Sola"	"Jul 23, 2014"
GSE49828	"The DNA methylation landscape of human early embryos"	"Methylation profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	87		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49828/suppl"	25079557	SRP028804	"Hongshan Guo"	"Jul 22, 2014"
GSE50208	"Molecular-guided therapy predictions reveal drug resistance phenotypes and treatment alternatives in malignant peripheral nerve sheath tumors"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50208/suppl"	24040940		"David Cherba"	"Jul 22, 2014"
GSE51130	"Using a rhabdomyosarcoma patient-derived xenograft to examine precision medicine approaches and model acquired resistance"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51130/suppl"	24687871		"David Cherba"	"Jul 22, 2014"
GSE51441	"Sox2 promotes malignancy in glioblastoma by regulating plasticity and astrocytic differentiation"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51441/suppl"	24726753		"David Cherba"	"Jul 22, 2014"
GSE55942	"Rescue of KRAS suppression in HCT116 colon cancer cell line"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55942/suppl"	24954536		"Diane Shao"	"Jul 22, 2014"
GSE57277	"Affymetrix SNP array data for diffuse large B cell lymphoma samples"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	148		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57277/suppl"	25042405		"Rene Scholtysik"	"Jul 22, 2014"
GSE57312	"ChIP-seq and RNA-seq study of human FXR in primary human hepatocytes and microarray analysis of GW4064 versus vehicle treated wild type mouse livers"	"Expression profiling by array;Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	12		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57312/suppl"	25198545		"Le Zhan"	"Jul 22, 2014"
GSE57611	"HGU133A expression array data for diffuse large B cell lymphoma samples"	"Expression profiling by array"	"Homo sapiens"	148		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57611/suppl"	25042405		"Rene Scholtysik"	"Jul 22, 2014"
GSE57612	"Characterization of genomic imbalances in diffuse large B-cell lymphoma by high resolution SNP-chip analysis"	"Expression profiling by array;Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	296		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57612/suppl"	25042405		"Rene Scholtysik"	"Jul 22, 2014"
GSE59612	"MRI-localized biopsies reveal subtype-specific differences in molecular and cellular composition at the margins of glioblastoma"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	92		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59612/suppl"	25114226	SRP044668	"Peter A Sims"	"Jul 22, 2014"
GSE45927	"Resveratrol prevents diet-induced arterial degeneration and stiffening in nonhuman primates"	"Expression profiling by array"	"Homo sapiens;Macaca mulatta"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45927/suppl"	24882067		"Kevin G Becker"	"Jul 21, 2014"
GSE55016	"Heterogeneity in the inter-tumor transcriptome of high risk prostate cancer"	"Genome variation profiling by array;Genome variation profiling by genome tiling array"	"Homo sapiens"	28		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55016/suppl"	25155515		"Shawn Anderson"	"Jul 21, 2014"
GSE56327	"A PBMC Transcriptional Module Related to Vascular Function"	"Expression profiling by RT-PCR"	"Homo sapiens"	46		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE56nnn/GSE56327/suppl"	24759906		"Leni Moldovan"	"Jul 21, 2014"
GSE57032	"Effect of TLR Ligation on the Differentiation and Function of Human mMDSC"	"Expression profiling by array"	"Homo sapiens"	42		"GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE57nnn/GSE57032/suppl"	25825448		"Dennis Klinman"	"Jul 21, 2014"
GSE59445	"Whole Genome Expression Profiling shows that BRG1 Transcriptionally Regulates UV Inducible Genes and other Novel Targets in Human Cells"	"Expression profiling by array"	"Homo sapiens"	12		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59445/suppl"	25157878		"Feng Gong"	"Jul 21, 2014"
GSE48865	"Whole transcriptome sequencing in 274 glioma patients reveals gene fusion profiling and novel candidate fusion genes"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	274		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48865/suppl"	25135958	SRP027383	"Wanlu Ye"	"Jul 20, 2014"
GSE49081	"MicroRNAs Implicated in Dysregulation of Gene Expression Following Human Lung Transplantation"	"Expression profiling by array"	"Homo sapiens"	53		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49081/suppl"			"Tong Zhou"	"Jul 20, 2014"
