Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE67220	"AginAging: a portrait from gene expression profile in blood cells: a portrait from gene expression profile in blood cells."	"Expression profiling by array"	"Homo sapiens"	20		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE67nnn/GSE67220/suppl"	27545843		"Silvio Bicciato"	"Aug 19, 2016"
GSE78167	"An integrative transcriptomics approach identifies miR-503 as a candidate master regulator of the estrogen response [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	30		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78167/suppl"	27539783	SRP070657	"Jeanette Baran-Gale"	"Aug 19, 2016"
GSE78168	"An integrative transcriptomics approach identifies miR-503 as a candidate master regulator of the estrogen response [miRNA-seq]"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	30		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78168/suppl"	27539783	SRP070659	"Jeanette Baran-Gale"	"Aug 19, 2016"
GSE78169	"An integrative transcriptomics approach identifies miR-503 as a candidate master regulator of the estrogen response"	"Expression profiling by high throughput sequencing;Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	60		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE78nnn/GSE78169/suppl"	27539783		"Jeanette Baran-Gale"	"Aug 19, 2016"
GSE84422	"Molecular Signatures Underlying Selective Regional Vulnerability to Alzheimer's Disease"	"Expression profiling by array"	"Homo sapiens"	2004		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84422/suppl"	27799057		"Bin Zhang"	"Aug 19, 2016"
GSE84965	"DNA methylation patterns of lupus patient PBMCs, subdivided based on protein expression of ARID3a"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	4		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84965/suppl"	27656675	SRP080151	"Carol F. Webb"	"Aug 19, 2016"
GSE85804	"The expression patterns correlated with disease severity of adrenoleukodystrophy via microarray analysis"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85804/suppl"	27779191		"Dong-Wook Kim"	"Aug 19, 2016"
GSE65323	"Genome wide extracellular signal-regulated kinase (ERK) pathway components interaction with human genome"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	20		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65323/suppl"	27587583	SRP052844	"Krzysztof Goryca"	"Aug 18, 2016"
GSE72159	"Affymetrix SNP array data for ovarian dysgenesis samples"	"Genome variation profiling by SNP array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72159/suppl"	26485283		"Ephrat Levy-Lahad"	"Aug 18, 2016"
GSE74439	"The pentose phosphate pathway regulates the circadian clock"	"Expression profiling by high throughput sequencing;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	34		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE74nnn/GSE74439/suppl"	27546460	SRP065440	"Guillaume Rey"	"Aug 18, 2016"
GSE80715	"Transcriptome analysis of chronic periodontitis patients' gingival tissue"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE80nnn/GSE80715/suppl"	27531006	SRP074062	"Jae-Hyung Lee"	"Aug 18, 2016"
GSE84986	"53BP1 integrates DNA repair and p53-dependent cell fate decisions via distinct mechanisms"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	36		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84986/suppl"	27546791	SRP080321	"Jonathan Ross Chapman"	"Aug 18, 2016"
GSE85488	"Regulation of stem cell maintenance and lymphoid specification by the ubiquitin ligase Huwe1"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	8		"BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85488/suppl"	27668798	SRP081281	"Charalampos Lazaris"	"Aug 18, 2016"
GSE85724	"m6A sequencing of HIV viral genomic RNA and infected host cell samples"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	15		"BED"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85724/suppl"	27371828	SRP082358	"zhike lu"	"Aug 18, 2016"
GSE85730	"Gene expression profiling to identify potential therapeutic targets and improve prognostication of advanced penile squamous cell carcinoma"	"Expression profiling by array"	"Homo sapiens"	33		"RCC"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85730/suppl"			"Sunil Sudarshan"	"Aug 18, 2016"
GSE85746	"Expression data from HepG2 cell treated with Herb CRATOXYLUM COCHINCHINENSE LOUR"	"Expression profiling by array"	"Homo sapiens"	29		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85746/suppl"			"Yun-Kwan NG"	"Aug 18, 2016"
GSE85769	"Expression and exosome incorporation of microRNA by leukemia versus nonmalignant hematopoietic progenitors"	"Non-coding RNA profiling by array;Third-party reanalysis"	"Homo sapiens;synthetic construct"	12		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85769/suppl"	27601730		"Noah Hornick"	"Aug 18, 2016"
GSE62165	"Prognostic relevance of molecular subtypes and master regulators in pancreatic ductal adenocarcinoma"	"Expression profiling by array"	"Homo sapiens"	131		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62165/suppl"	27520560		"Wouter Van Delm"	"Aug 17, 2016"
GSE83878	"Gene expression of developed cancer stem cells [iPS-CC1]"	"Expression profiling by array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83878/suppl"	27559294		"Akimasa Seno"	"Aug 17, 2016"
GSE83879	"Gene expression of developed cancer stem cells [iPS-GC1]"	"Expression profiling by array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83879/suppl"	27559294		"Akimasa Seno"	"Aug 17, 2016"
GSE83880	"Gene expression of developed cancer stem cells [OCC-hiPS]"	"Expression profiling by array"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83880/suppl"	27559294		"Akimasa Seno"	"Aug 17, 2016"
GSE83881	"Gene expression of developed cancer stem cells [all]"	"Expression profiling by array"	"Homo sapiens"	22		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83881/suppl"	27559294		"Akimasa Seno"	"Aug 17, 2016"
GSE84326	"Human tandem repeat custom custom microarray ChIP-chip with anti-CTCF and anti-CTCFL/BORIS antibodies in K562 cell line"	"Genome binding/occupancy profiling by array"	"Homo sapiens"	12		"PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84326/suppl"	27588042		"Alexander V. Strunnikov"	"Aug 17, 2016"
GSE85683	"The effect of IKKβ on estrogen receptor positive breast cancer phenotypes"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85683/suppl"			"Jonna Frasor"	"Aug 17, 2016"
GSE85684	"Gene expression signatures for miR-26a over-expression and negative control in hela cells"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85684/suppl"			"Xiang Zhang"	"Aug 17, 2016"
GSE85697	"Regulation of nuclear gene expression by PK 11195, a ligand specific for the mitochondrial 18 kDa translocator protein (TSPO) (15, 30, and 45 minutes of exposure)"	"Expression profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85697/suppl"			"nasra mohamed yasin"	"Aug 17, 2016"
GSE85701	"Identification of rare copy number polymorphic gains at 3q12.2 and 19q13.2 identifies candidate genes for familial endometriosis"	"Genome variation profiling by array"	"Homo sapiens"	11		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85701/suppl"			"Flavia Gaona de Oliveira Gennaro"	"Aug 17, 2016"
GSE85712	"Physiologic expression of Sf3b1K700E causes impaired erythropoieses, aberrant splicing, and sensitivity to pharmacologic spliceosome modulation"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85712/suppl"	27622333	SRP082227	"Silvia Buonamici"	"Aug 17, 2016"
GSE69550	"Epigenetic clonality confers por prognosis in colorrectal cancer patients (first study)"	"Methylation profiling by genome tiling array"	"Homo sapiens"	268		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE69nnn/GSE69550/suppl"	27521480		"Sebastian Moran"	"Aug 16, 2016"
GSE76788	"Comparative Methylome Analyses Identify Epigenetic Regulatory Loci of Human Brain Evolution [methylation]"	"Methylation profiling by high throughput sequencing"	"Homo sapiens;Hoolock leuconedys;Macaca fascicularis;Macaca mulatta;Pan troglodytes"	38		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE76nnn/GSE76788/suppl"	27563052	SRP068365	"lei shi"	"Aug 16, 2016"
GSE81359	"Epigenetic clonality confers por prognosis in colorrectal cancer patients (technical replicates)"	"Methylation profiling by genome tiling array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81359/suppl"	27521480		"Sebastian Moran"	"Aug 16, 2016"
GSE81362	"Epigenetic clonality confers por prognosis in colorrectal cancer patients (SNP)"	"SNP genotyping by SNP array;Genome variation profiling by SNP array"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81362/suppl"	27521480		"Sebastian Moran"	"Aug 16, 2016"
GSE81374	"Epigenetic clonality confers por prognosis in colorrectal cancer patients"	"Methylation profiling by genome tiling array;Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	358				27521480		"Sebastian Moran"	"Aug 16, 2016"
GSE81472	"Epigenetic clonality confers por prognosis in colorrectal cancer patients (FOLFIRI)"	"Methylation profiling by genome tiling array"	"Homo sapiens"	51		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81472/suppl"	27521480		"Sebastian Moran"	"Aug 16, 2016"
GSE83491	"Defining the mechanisms and consequences of glycolytic metabolism in human pluripotent stem cells"	"Expression profiling by array"	"Homo sapiens"	24		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83491/suppl"	27618217		"Heather Christofk"	"Aug 16, 2016"
GSE83883	"Gene expression of developed cancer stem cells"	"Expression profiling by array"	"Homo sapiens"	43		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83883/suppl"	27559294		"Akimasa Seno"	"Aug 16, 2016"
GSE85594	"A Genome-Wide Search for Greek and Jewish Admixture in the Kashmiri Population"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	47		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85594/suppl"	27490348		"Lynn Jorde"	"Aug 16, 2016"
GSE85603	"miRNA expression of lung cancer cells A549 and cisplatin (DDP) resistant lung cancer cells A549/DDP"	"Non-coding RNA profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85603/suppl"			"Jifeng Feng"	"Aug 16, 2016"
GSE85604	"miRNA expression of exosomes derived from lung cancer cells A549 and cisplatin (DDP) resistant lung cancer cells A549/DDP"	"Non-coding RNA profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85604/suppl"			"Jifeng Feng"	"Aug 16, 2016"
GSE85607	"Microarray Analysis of chemosensitivity in Laryngeal Squamous Cell Carcinoma"	"Expression profiling by array"	"Homo sapiens"	11		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85607/suppl"			"Jugao Fang"	"Aug 16, 2016"
GSE85608	"Microarray Analysis of chemosensitivity in Hypopharyngeal Squamous Cell Carcinoma"	"Non-coding RNA profiling by array"	"Homo sapiens;synthetic construct"	21		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85608/suppl"			"Jugao Fang"	"Aug 16, 2016"
GSE85614	"Differentially expressed genes after miRNA or siRNA transfection in human cancer cell lines Panc-1, FaDu and PC3"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85614/suppl"			"Naohiko Seki"	"Aug 16, 2016"
GSE85620	"The Effects of Regular Post-Exercise Cold Water Immersion on Gene Expression in Muscle Following 10-weeks of Strength Training"	"Expression profiling by array"	"Homo sapiens"	26		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85620/suppl"			"Johannes M Freudenberg"	"Aug 16, 2016"
GSE85621	"The Effects of Regular Post-Exercise Cold Water Immersion on DNA methylation in Muscle Following 10-weeks of Strength Training"	"Methylation profiling by array"	"Homo sapiens"	26		"IDAT;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85621/suppl"			"Johannes M Freudenberg"	"Aug 16, 2016"
GSE85636	"The Effects of Regular Post-Exercise Cold Water Immersion in Muscle Following 10-weeks of Strength Training"	"Expression profiling by array;Methylation profiling by array"	"Homo sapiens"	52		"CEL;IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85636/suppl"			"Johannes M Freudenberg"	"Aug 16, 2016"
GSE85689	"RNA-seq of naive and primed ES cells (NHSM)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"PILEUP;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85689/suppl"	27424783	SRP082208	"Joseph R Ecker"	"Aug 16, 2016"
GSE85708	"Molecular Criteria for Defining the Naive Human Pluripotent State [methylation profiling]"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	12		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85708/suppl"	27424783	SRP067219;SRP085035	"Joseph R Ecker"	"Aug 16, 2016"
GSE49962	"Genes regulated by HS3ST2"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49962/suppl"	24752740		"George W Yip"	"Aug 15, 2016"
GSE71756	"microRNA suppresses prostate cancer stem cells and metastasis by inhibiting a cohort of pro-metastasis targets including CD44, Rho GTPases and EZH2"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71756/suppl"		SRP062068	"Liu Can"	"Aug 15, 2016"
GSE72371	"Response of peripheral blood mononuclear cells to influenza virus, human cytomegalovirus, and candida albicans derived peptide stimulation."	"Expression profiling by array"	"Homo sapiens"	5		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72371/suppl"			"Scott Presnell"	"Aug 15, 2016"
GSE72372	"Response of peripheral blood mononuclear cells to west nile virus (E, NS2a) and type 1 diabetogenic antigens (GAD65, ZnT8) derived peptide stimulation."	"Expression profiling by array"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72372/suppl"			"Scott Presnell"	"Aug 15, 2016"
GSE72373	"Response of peripheral blood mononuclear cells from patients with allergy to cat and silver birch wood derived antigenic peptide stimulation."	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72373/suppl"			"Scott Presnell"	"Aug 15, 2016"
GSE72374	"Response of peripheral blood mononuclear cells from young (≤ 45 years old) and old (>60 years old) healthy donors to influenza virus derived peptide stimulation."	"Expression profiling by array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72374/suppl"			"Scott Presnell"	"Aug 15, 2016"
GSE72375	"Response of fresh or frozen peripheral blood mononuclear cells from 1 healthy donor to influenza virus derived peptide stimulation."	"Expression profiling by array"	"Homo sapiens"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72375/suppl"			"Scott Presnell"	"Aug 15, 2016"
GSE72376	"Response of peripheral blood mononuclear cells from  15 healthy donor and 15 patients with type 1 diabetes to type 1 diabetogenic protein (GAD65, IGRP, PPI, ZnT8) and influenza virus M derived peptide stimulation."	"Expression profiling by array"	"Homo sapiens"	200		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72376/suppl"			"Scott Presnell"	"Aug 15, 2016"
GSE72377	"Response of peripheral blood mononuclear cells from  20 healthy donor and 15 patients with type 1 diabetes to type 1 diabetogenic protein (IGRP, PPI) derived peptide stimulation."	"Expression profiling by array"	"Homo sapiens"	165		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72377/suppl"			"Scott Presnell"	"Aug 15, 2016"
GSE72605	"Response of peripheral blood mononuclear cells to peptide stimuli"	"Expression profiling by array"	"Homo sapiens"	450						"Scott Presnell"	"Aug 15, 2016"
GSE77460	"Differential Gene Expression Time Course of Normal Human Immortalized (iPrECs) vs Tumorigenic (EMP-iPrECs) Prostate Epithelial Cells during In Vitro Prostate Epithelial Cell Differentiation"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	36		"TSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE77nnn/GSE77460/suppl"	27527891	SRP069177	"Cindy K Miranti"	"Aug 15, 2016"
GSE81337	"Methylome analysis reveals alterations in DNA methylation in the regulatory regions of left ventricle development genes in human dilated cardiomyopathy (methylation)"	"Methylation profiling by array"	"Homo sapiens"	27		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81337/suppl"	27417303		"Bong-seok Jo"	"Aug 15, 2016"
GSE81338	"Methylome analysis reveals alterations in DNA methylation in the regulatory regions of left ventricle development genes in human dilated cardiomyopathy (mRNA)"	"Expression profiling by array"	"Homo sapiens"	30		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE81nnn/GSE81338/suppl"	27417303		"Bong-seok Jo"	"Aug 15, 2016"
GSE81339	"Methylome analysis reveals alterations in DNA methylation in the regulatory regions of left ventricle development genes in human dilated cardiomyopathy"	"Expression profiling by array;Methylation profiling by array"	"Homo sapiens"	57				27417303		"Bong-seok Jo"	"Aug 15, 2016"
GSE82232	"A systematic view on Influenza induced host shut-off"	"Expression profiling by high throughput sequencing;Other"	"Homo sapiens;Influenza A virus"	17		"WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82232/suppl"	27525483	SRP076102	"Idit Anna Gelbart"	"Aug 15, 2016"
GSE82309	"East Eurasian ancestry in the middle of Europe: genetic footprints of Steppe nomads in the genomes of Belarusian Lipka Tatars"	"SNP genotyping by SNP array;Genome variation profiling by SNP array"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE82nnn/GSE82309/suppl"	27453128		"Tuuli Reisberg"	"Aug 15, 2016"
GSE83981	"Exosomal microRNA, miR-1246, induces cell motility and invasion through the regulation of DENND2D in oral squamous cell carcinoma"	"Expression profiling by array;Non-coding RNA profiling by array"	"Homo sapiens"	16		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE83nnn/GSE83981/suppl"			"Tomoki Muramatsu"	"Aug 15, 2016"
GSE84407	"Gene expression data from yerba mate treated and non-treated cultured PBMCs activated with phytohemagglutinin"	"Expression profiling by array"	"Homo sapiens"	4		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84407/suppl"	27714004		"Maider Muñoz-Culla"	"Aug 15, 2016"
GSE84639	"Enriched retinal ganglion cells derived from human embryonic stem cells (RNA-seq)"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	6		"BED;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84639/suppl"	27506453	SRP079002	"Minoru S.H. Ko"	"Aug 15, 2016"
GSE60833	"Dynamics of the human skeletal muscle transcriptome in response to exercise training - part 2"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	68		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60833/suppl"		SRP045823	"Joakim Lundeberg"	"Aug 14, 2016"
GSE84170	"3’READS+, a sensitive and accurate method for 3’ end sequencing of polyadenylated RNA"	"Other;Expression profiling by high throughput sequencing"	"Homo sapiens"	9		"CSV"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE84nnn/GSE84170/suppl"	27512124	SRP078132	"Dinghai Zheng"	"Aug 14, 2016"
GSE72026	"Gene expression profiling for intravascular large B-cell lymphoma (IVLBCL)"	"Expression profiling by array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72026/suppl"	27001523		"KAZUYUKI SHIMADA"	"Aug 13, 2016"
GSE72027	"Array CGH analysis for intravascular large B-cell lymphoma (IVLBCL)"	"Genome variation profiling by genome tiling array"	"Homo sapiens"	7		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72027/suppl"	27001523		"KAZUYUKI SHIMADA"	"Aug 13, 2016"
GSE72028	"Gene expression profiling and array CGH analysis for intravascular large B-cell lymphoma (IVLBCL)"	"Expression profiling by array;Genome variation profiling by genome tiling array"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72028/suppl"	27001523		"KAZUYUKI SHIMADA"	"Aug 13, 2016"
GSE85537	"Expression data from human osteosarcoma bone primaries or lung metastases"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85537/suppl"			"Wu Zhang"	"Aug 13, 2016"
GSE85575	"An automatec microwell platform for large-scale single cell RNA-seq."	"Expression profiling by high throughput sequencing"	"Homo sapiens;Mus musculus"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85575/suppl"	27670648	SRP081644	"Peter Sims"	"Aug 13, 2016"
GSE59288	"Disruption of human-specific synaptogenesis program in autism [RNA-seq]"	"Expression profiling by high throughput sequencing"	"Homo sapiens;Pan troglodytes"	73		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59288/suppl"	27685936	SRP044228	"Xiling Liu"	"Aug 12, 2016"
GSE60812	"p63 binding regions in HaCaT epidermal keratinocyte infected with caRAS/dnRAS and treated with TGF-beta"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	5		"BED;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60812/suppl"	27555661	SRP045807	"Daizo Koinuma"	"Aug 12, 2016"
GSE60813	"Expression microarray analysis of HaCaT epidermal keratinocyte treated with AdcaRAS/dnRAS, p53 siRNA, and/or TGF-beta"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60813/suppl"	27555661		"Daizo Koinuma"	"Aug 12, 2016"
GSE60814	"Ras and TGF-beta signaling aggravates the metastatic and invasive potential of cancer cells through activation of the deltaNp63 alpha transcriptional program"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	13		"BED;CEL;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60814/suppl"	27555661		"Daizo Koinuma"	"Aug 12, 2016"
GSE71279	"Genome-scale high-resolution mapping of activating and repressive nucleotides in regulatory regions"	"Expression profiling by high throughput sequencing;Other"	"Escherichia coli;Homo sapiens"	26		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71279/suppl"	27701403	SRP061466	"Jason Ernst"	"Aug 12, 2016"
GSE72323	"The gene regulation of SPANXA in lung cancer"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72323/suppl"	27323831		"Sung-Liang Yu"	"Aug 12, 2016"
GSE72524	"Effect of Hotair overexpression in human breast cancer cell lines"	"Expression profiling by high throughput sequencing"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72524/suppl"	28167697	SRP062995	"Nicolas Servant"	"Aug 12, 2016"
GSE85469	"Hormonal and nutritive control of HCC1937 basal cell line plasticity"	"Expression profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE85nnn/GSE85469/suppl"			"Arnaud VIGNERON"	"Aug 12, 2016"
GSE49757	"A Transcriptomic Reporter Assay Employing Neutrophils to Measure Immunogenic Activity of Septic Patients' Plasma (Expt. 3)"	"Expression profiling by array"	"Homo sapiens"	56		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49757/suppl"			"Damien Chaussabel"	"Aug 11, 2016"
GSE71522	"Affymetrix SNP array data for Ovarian Cancer Samples"	"Genome variation profiling by SNP array;SNP genotyping by SNP array"	"Homo sapiens"	51		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71522/suppl"	28881577		"Kelsie L Thu"	"Aug 11, 2016"
GSE71523	"Illumina HumanMethylation450 array data for Ovarian Cancer Samples"	"Methylation profiling by genome tiling array"	"Homo sapiens"	22		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71523/suppl"	28881577		"Kelsie L Thu"	"Aug 11, 2016"
GSE71524	"Illumina HT-12 v4 expression array data for Ovarian Cancer Samples"	"Expression profiling by array"	"Homo sapiens"	20		"IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71524/suppl"	28881577		"Kelsie L Thu"	"Aug 11, 2016"
GSE71525	"A comprehensively characterized cell line panel highly representative of clinical ovarian high-grade serous carcinomas"	"Genome variation profiling by SNP array;SNP genotyping by SNP array;Methylation profiling by genome tiling array;Expression profiling by array"	"Homo sapiens"	93		"CEL;IDAT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE71nnn/GSE71525/suppl"	28881577		"Kelsie L Thu"	"Aug 11, 2016"
GSE72009	"Identification of p63 binding regions in a p63 expressing basal-subtype breast cancer cell line, MCFDCIS."	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	6		"NARROWPEAK"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE72nnn/GSE72009/suppl"		SRP062337	"Xiaoyu Wang"	"Aug 11, 2016"
